Feature	Gain	Cover	Frequency
ctrx_quarter	0.0586012262416561	0.00397472426750401	0.0014419732980474
ctrx_quarter_normalizado_lag3	0.0490632278695402	0.00172015411853831	0.00183215430810728
mcaja_ahorro_rank_lag1	0.0346160279095908	0.00155510163055439	0.00125536498888832
mcaja_ahorro_rank	0.030146346122501	0.00474629321201054	0.00181518991636555
vm_status04_delta3	0.0262946849653675	0.00107239853130276	0.000491967360510289
ctrx_quarter_normalizado_lag2	0.0262718398278251	0.00262436941781453	0.00193394065855769
ctrx_quarter_normalizado	0.0253073686998114	0.00235158032738208	0.000865183978828439
mcuentas_saldo_rank	0.0248755442406711	0.00483727895478221	0.00285001781261133
ctrx_quarter_lag1	0.0236884424961516	0.00165421322941478	0.00101786350450405
vm_status01	0.0182418708723516	0.00218675572343678	0.000966970329278844
mpayroll_rank	0.0174445861053291	0.00374161757376166	0.00108572107147098
mtarjeta_visa_consumo_rank	0.0174304859177806	0.00202865629381925	0.00123840059714659
mpasivos_margen_rank	0.0167938904479849	0.00388666313127634	0.00295180416306173
mcuenta_corriente_rank_lag1	0.0164172089244312	0.0032893433395653	0.00261251632822705
mprestamos_personales_rank	0.0163617149167257	0.0055787759199598	0.00208662018423329
cdescubierto_preacordado_delta3	0.016304751431509	0.00281553718930985	0.000916077154053641
cdescubierto_preacordado	0.0126793440063813	0.00306487354560197	0.00235805045210104
ctrx_quarter_normalizado_lag1	0.0121542356510056	0.000953562214475829	0.000729468844894566
foto_mes	0.0104586940693698	0.00769246637560364	0.00539467657387144
vm_status06	0.0103148536192923	0.000317970974930325	0.000271430267867746
mpayroll_sobre_edad_rank	0.00986054111779443	0.00380683855390729	0.00105179228798751
mcuentas_saldo_rank_lag1	0.00763439213769371	0.0025884078010802	0.00176429674114035
vm_mpagospesos_rank	0.00759398429488288	0.000448813162484113	0.000390181010059884
mautoservicio_rank	0.00728501130866367	0.00139671923071499	0.000780362020119769
mpayroll_sobre_edad_rank_lag1	0.00727748655952626	0.00186754655962025	0.000559824927477225
cdescubierto_preacordado_delta2	0.00720157240408957	0.00203886780979338	0.000593753710960694
mpayroll_rank_lag1	0.00706727839347417	0.00154927787683031	0.000610718102702428
mcuentas_saldo_rank_delta3	0.00660289640576916	0.00374859711441284	0.00556432049128879
vm_status06_delta3	0.00552595401736474	0.000406414304704412	0.000203572700900809
mprestamos_personales_rank_delta3	0.00501767642091129	0.00284547664355696	0.00134018694759699
mpayroll_rank_lag2	0.00482492367252122	0.00130270973384669	0.000644646886185896
mcomisiones_mantenimiento_rank_delta3	0.00459133776812917	0.00180005045191221	0.00166251039068994
