Feature	Gain	Cover	Frequency
ctrx_quarter	0.0733418239761367	0.00259339445833539	0.00106725393867525
ctrx_quarter_normalizado_lag1	0.0677249683832661	0.002232360577785	0.00101643232254786
mcaja_ahorro_rank	0.0481576686103349	0.00533162609845055	0.00201592410638658
ctrx_quarter_normalizado	0.0476482500804434	0.00346800328028132	0.00149076740640352
mcaja_ahorro_rank_lag1	0.0282929776589693	0.00115197618456518	0.00132136201931221
mcuenta_corriente_rank	0.0272500866900863	0.00591457797772827	0.00440454006437405
vm_status01	0.0258703229095934	0.0021843662114395	0.00108419447738438
ctrx_quarter_lag1	0.0193519798552361	0.00147675376311047	0.00088090801287481
mcuentas_saldo_rank	0.0185987843189596	0.00635852943451675	0.00301541589022531
mtarjeta_visa_consumo_rank	0.0148061866433189	0.00163499563797706	0.00088090801287481
mpayroll_rank	0.0144427479123268	0.00430860130727233	0.00125359986447569
mpasivos_margen_rank	0.0142480769723496	0.00428048353261404	0.00323564289344401
cdescubierto_preacordado	0.0139649315229113	0.00332694040613057	0.00252414026766051
mpayroll_sobre_edad_rank	0.0133097603373436	0.00441376901934337	0.00127054040318482
foto_mes	0.011351161037648	0.00773353851964777	0.00562425885143148
vm_status06_delta3	0.01064239082124	0.000603512000765336	0.000287989158055226
mprestamos_personales_rank	0.0104335481822299	0.00601592182428272	0.00193122141284093
mprestamos_personales_rank_lag1	0.0090153806022318	0.00243079623426659	0.00127054040318482
cdescubierto_preacordado_delta2	0.00798092601907343	0.00316237353640174	0.000847026935456547
Visa_msaldototal_rank	0.0068912500755347	0.00125941237504766	0.0018634592580044
vm_mpagospesos_rank	0.00669517519352173	0.000399146758098939	0.000440454006437405
mcuentas_saldo_rank_delta3	0.00664667078994697	0.00340988622584563	0.00586142639335931
mpayroll_sobre_edad_rank_lag1	0.00622842804466608	0.00235548097355073	0.000694562087074369
cdescubierto_preacordado_delta3	0.00570429338884899	0.00239651317219378	0.00088090801287481
vm_status01_delta1	0.00562054703519552	0.000336040399313389	0.000254108080636964
mprestamos_personales_rank_lag3	0.00561191800585597	0.00231259694426836	0.00132136201931221
cpayroll_trx	0.00486878819846287	0.00135951893136346	0.000220227003218702
mprestamos_personales_rank_delta3	0.00482179766441395	0.00439388994223018	0.00159241063865831
mpayroll_sobre_edad_rank_lag2	0.00481404129652941	0.000789339204262562	0.00035575131289175
mprestamos_personales_rank_delta2	0.00461754552530714	0.00564155894316377	0.00174487548704049
cpayroll_trx_lag1	0.0045103490376607	0.000182650527840671	3.38810774182619e-05
cproductos_delta2	0.00427041480539276	0.00264597345649287	0.000592918854819583
mcomisiones_mantenimiento_rank_delta3	0.00425290070111551	0.00190549396105189	0.00177875656445875
mcomisiones_otras_rank_delta3	0.0042525328511717	0.00216415081100267	0.00504828053532102
mactivos_margen_rank	0.00423577689226142	0.00435115925619871	0.00398102659664577
