Feature	Gain	Cover	Frequency
ctrx_quarter	0.0753134255060585	0.00559986776182464	0.00197040987922746
mcaja_ahorro_rank	0.051862317698393	0.00259874579671438	0.00134191707292215
ctrx_quarter_normalizado	0.051582981308458	0.00283996846078465	0.00095123235548912
mcuenta_corriente_rank	0.03185256228888	0.0060927998220909	0.00424657301557643
mpayroll_rank	0.0281658758245092	0.00418127801837942	0.00120602673642371
ctrx_quarter_lag3	0.0270511020819811	0.00109899321676681	0.00156273886973213
ctrx_quarter_lag1	0.025307813298608	0.0010769027811374	0.000764383142803757
mpayroll_sobre_edad_rank	0.0216437478579759	0.00354129211733167	0.00117205415229909
mcuentas_saldo_rank	0.0206733675090843	0.0052402191371154	0.00273479302203122
ctrx_quarter_lag2	0.0179840592640563	0.00139277711443467	0.00186849212685363
mprestamos_personales_rank	0.0164019418549018	0.00506667278155105	0.00180054695860441
vm_status01	0.0160202822693504	0.00279821536466484	0.00115506786023679
mcaja_ahorro_rank_lag1	0.0154373793420563	0.00321864841269436	0.00171561549829288
cdescubierto_preacordado	0.0143383658922737	0.00279572869226878	0.00225917684428666
mtarjeta_visa_consumo_rank	0.0142557209087065	0.00135333849174337	0.00110410898404987
foto_mes	0.0125071202864388	0.0075112237848594	0.00613205143449236
cdescubierto_preacordado_delta2	0.0116992365846014	0.00226932924730904	0.000662465390429923
vm_status04_delta2	0.0112297437212904	0.00175086594345322	0.000339725841246114
mpayroll_sobre_edad_rank_lag1	0.0105668571751224	0.00334943037603177	0.00101917752373834
mpasivos_margen_rank	0.010488702583382	0.00384196767365724	0.00258191639347047
vm_status06	0.0069836362540637	0.000364244271963237	0.000424657301557643
mcuentas_saldo_rank_delta3	0.00669001534928983	0.00315243169903285	0.00596218851386931
cdescubierto_preacordado_delta3	0.00639162501871438	0.00268220460686579	0.000968218647551426
mprestamos_personales_rank_lag3	0.00623208491502507	0.00272095382961247	0.00152876628560751
vm_status04_delta3	0.00563832198351997	0.000459626038955222	0.000169862920623057
mcaja_ahorro_rank_lag2	0.00554145256425966	0.00115164037995224	0.00120602673642371
mprestamos_personales_rank_delta2	0.00505095575193173	0.00522661643805491	0.00173260179035518
ctarjeta_visa_transacciones	0.00498451947097116	0.0021743471510626	0.000730410558679146
mcomisiones_mantenimiento_rank_delta3	0.00458175506606831	0.00212983362356545	0.00214027279985052
Visa_mpagominimo_rank	0.00420838641018138	0.00208158661404623	0.00312547773946425
mpayroll_rank_lag1	0.00417072818475018	0.00194659666822104	0.000611506514243006
mpayroll_sobre_edad_rank_lag3	0.00393856472718431	0.000767053108670463	0.000526575053931477
Visa_mpagospesos_rank	0.00383381930838632	0.00117730081996077	0.00244602605697202
thomebanking	0.00381381302660336	0.00229810112369411	0.00540164087581322
mprestamos_personales_rank_lag2	0.00373771136879201	0.00224699453908151	0.00117205415229909
mrentabilidad_annual_rank_lag3	0.00369743166863867	0.0033406056791942	0.00455232627269793
mactivos_margen_rank	0.00344857758192107	0.0047015987756019	0.00392383346639262
mcuentas_saldo_rank_delta2	0.00343277232566588	0.00272838077372554	0.00509588761869172
mcomisiones_rank_lag3	0.00330043252402179	0.0025014767501807	0.00438246335207488
ctarjeta_master_delta3	0.00312258227702997	0.00014666764844669	6.79451682492229e-05
vm_msaldototal_rank	0.0030667367276221	0.000740585587467189	0.00071342426661684
mcomisiones_rank_delta3	0.00305842710197395	0.00220444236575318	0.00470520290125868
tcallcenter	0.00305023859631807	0.00267440879980317	0.0020893139236636
vm_msaldopesos_rank	0.00304700100393389	0.00106515413752488	0.000968218647551426
vm_mpagominimo_rank	0.00303242469528757	0.00189971667913964	0.00169862920623057
mprestamos_personales_rank_delta3	0.00301951063712206	0.00299183447174908	0.00137588965704676
mextraccion_autoservicio_rank	0.00297806479962187	0.000364671465850055	0.000390684717433032
