Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0683355037062445	0.00209484815768896	0.000948782677939109
mcaja_ahorro_rank	0.0475259952784836	0.00219614943918855	0.00127069108652559
ctrx_quarter	0.046235350506399	0.00231328040628812	0.00096572522575945
vm_status01	0.0424119790622586	0.00174756979296389	0.000728529556274673
mpasivos_margen_rank_lag1	0.0242931107551516	0.00315375577506768	0.00257526726869187
ctrx_quarter_lag2	0.0223644322077722	0.00106836487948615	0.00145705911254935
mpayroll_sobre_edad_rank	0.0221677932164975	0.00350913502789573	0.000999610321400132
mpayroll_rank	0.0213268370846969	0.00441471024842475	0.00133846127780696
ctrx_quarter_normalizado_lag2	0.0209347413109642	0.00266919785554782	0.00194839299933924
mtarjeta_visa_consumo_rank	0.0207998980189354	0.00176059224868773	0.00113515070396286
mprestamos_personales_rank	0.0197331168930733	0.00509288587817271	0.00189756535587822
mcuentas_saldo_rank	0.0180821712596856	0.00483326006264527	0.0027955203903563
vm_status06_delta2	0.016057000709331	0.00036899654138385	0.000101655286922047
cdescubierto_preacordado_delta3	0.0158757199821796	0.00282483912713957	0.00096572522575945
mcaja_ahorro_rank_lag1	0.0137086523659918	0.00198519545486081	0.001440116564729
vm_status04	0.0131591246732161	0.000527577897386497	0.000321908408586483
mpasivos_margen_rank	0.0116221365853716	0.00369538349139157	0.00289717567727835
foto_mes	0.0104113727436332	0.0082579902849235	0.00543855785032953
ctrx_quarter_normalizado_lag1	0.0103607194756531	0.00110714782196916	0.000864069938837402
mcuentas_saldo_rank_lag1	0.00972411748141301	0.00304314812378514	0.00167731223421378
mcuentas_saldo_rank_delta3	0.00829962817376741	0.0035145411681224	0.00589600664147875
mcuentas_saldo_rank_lag2	0.00720822194433305	0.00150182027208354	0.00235501414702743
cdescubierto_preacordado	0.00661684646706956	0.00380883527658767	0.0027955203903563
vm_msaldototal_rank	0.00636477259849372	0.00109326128456883	0.000897955034478085
vmr_msaldototal	0.00622275218416617	0.000526898561840258	0.000796299747556038
ctarjeta_visa_transacciones	0.00608308706690158	0.00202909879488065	0.000779357199735696
mcuentas_saldo_rank_delta2	0.00582794071851581	0.0026430615877789	0.00455754536367179
cdescubierto_preacordado_delta2	0.00572388455730519	0.0018614948536115	0.000542161530250919
mactivos_margen_rank	0.00547796130807319	0.00410498765396648	0.00411703912034292
mprestamos_personales_rank_lag2	0.00482585354130745	0.00195847964307544	0.00096572522575945
mpayroll_rank_lag1	0.0045643192357376	0.00198655721384213	0.000609931721532284
mautoservicio_rank	0.00450345356239493	0.00156885781174139	0.000796299747556038
vm_status06_delta3	0.00429868103298655	0.000822065714391112	0.000338850956406824
mprestamos_personales_rank_delta3	0.00416707816547896	0.0028516941575233	0.00138928892126798
thomebanking	0.00410439599265292	0.00203608943631458	0.00528607491994646
ccomisiones_mantenimiento_delta3	0.00396378620480522	0.00200202900559336	0.000592989173711943
Visa_msaldototal_rank	0.00387498048869815	0.00129631385088163	0.00182979516459685
mcuenta_corriente_rank	0.00364720549063907	0.00487045583026116	0.00381207325957678
