max_depth	min_split	ganancia_promedio
-1	5	10	10	41902000
-1	2.5	10	10	44926000
-1	2	12	1000	51268000
-1	4	12	1000	51554000
-1	8	12	1000	51616000
-1	16	12	1000	50056000
-1	32	12	1000	49796000
-1	500	12	1000	49180000
-1	250	12	1000	49330000
-1	2	12	800	50750000
-1	4	12	800	50558000
-1	8	12	800	50020000
-1	16	12	800	48536000
-1	32	12	800	48254000
-1	400	12	800	48024000
-1	200	12	800	51652000
-1	2	12	600	50002000
-1	4	12	600	51480000
-1	8	12	600	51122000
-1	16	12	600	49346000
-1	32	12	600	48502000
-1	300	12	600	49006000
-1	150	12	600	48146000
-1	2	12	400	49572000
-1	4	12	400	50910000
-1	8	12	400	50132000
-1	16	12	400	49162000
-1	32	12	400	48324000
-1	200	12	400	52352000
-1	100	12	400	48406000
-1	2	12	200	47962000
-1	4	12	200	49002000
-1	8	12	200	48572000
-1	16	12	200	47548000
-1	32	12	200	46778000
-1	100	12	200	46478000
-1	50	12	200	47692000
-1	2	12	100	45550000
-1	4	12	100	45290000
-1	8	12	100	44702000
-1	16	12	100	43966000
-1	32	12	100	44402000
-1	50	12	100	46050000
-1	25	12	100	45958000
-1	2	12	50	44396000
-1	4	12	50	43910000
-1	8	12	50	42526000
-1	16	12	50	43512000
-1	32	12	50	43024000
-1	25	12	50	43838000
-1	12.5	12	50	42784000
-1	2	12	20	40462000
-1	4	12	20	40152000
-1	8	12	20	37426000
-1	16	12	20	41706000
-1	32	12	20	43024000
-1	10	12	20	38938000
-1	5	12	20	39944000
-1	2	12	10	37778000
-1	4	12	10	37168000
-1	8	12	10	37094000
-1	16	12	10	41706000
-1	32	12	10	43024000
-1	5	12	10	36988000
-1	2.5	12	10	37778000
-1	2	14	1000	50864000
-1	4	14	1000	51312000
-1	8	14	1000	51056000
-1	16	14	1000	49262000
-1	32	14	1000	49174000
-1	500	14	1000	49180000
-1	250	14	1000	49160000
-1	2	14	800	49552000
-1	4	14	800	49912000
-1	8	14	800	49362000
-1	16	14	800	47716000
-1	32	14	800	48124000
-1	400	14	800	48024000
-1	200	14	800	51662000
-1	2	14	600	49346000
-1	4	14	600	51054000
-1	8	14	600	50012000
-1	16	14	600	48440000
-1	32	14	600	48658000
-1	300	14	600	48836000
-1	150	14	600	47954000
-1	2	14	400	48564000
-1	4	14	400	50356000
-1	8	14	400	49720000
-1	16	14	400	47936000
-1	32	14	400	47708000
-1	200	14	400	51888000
-1	100	14	400	48204000
-1	2	14	200	46814000
-1	4	14	200	47552000
-1	8	14	200	46886000
-1	16	14	200	46422000
-1	32	14	200	46386000
-1	100	14	200	45864000
-1	50	14	200	45970000
-1	2	14	100	42364000
-1	4	14	100	42784000
-1	8	14	100	42206000
-1	16	14	100	41560000
-1	32	14	100	43554000
-1	50	14	100	43706000
-1	25	14	100	45266000
-1	2	14	50	40330000
-1	4	14	50	41720000
-1	8	14	50	39730000
-1	16	14	50	40838000
-1	32	14	50	41840000
-1	25	14	50	42706000
-1	12.5	14	50	39366000
-1	2	14	20	35512000
-1	4	14	20	36228000
-1	8	14	20	33224000
-1	16	14	20	38774000
-1	32	14	20	41840000
-1	10	14	20	32994000
-1	5	14	20	34886000
-1	2	14	10	32216000
-1	4	14	10	32534000
-1	8	14	10	32762000
-1	16	14	10	38774000
-1	32	14	10	41840000
-1	5	14	10	31080000
-1	2.5	14	10	32216000
-0.5	2	4	1000	50794000
-0.5	4	4	1000	50708000
-0.5	8	4	1000	50706000
-0.5	16	4	1000	50872000
-0.5	32	4	1000	51004000
-0.5	500	4	1000	50418000
-0.5	250	4	1000	51714000
-0.5	2	4	800	50794000
-0.5	4	4	800	50708000
-0.5	8	4	800	50706000
-0.5	16	4	800	50872000
-0.5	32	4	800	51004000
-0.5	400	4	800	49938000
-0.5	200	4	800	52188000
-0.5	2	4	600	50794000
-0.5	4	4	600	50708000
-0.5	8	4	600	50706000
-0.5	16	4	600	50872000
-0.5	32	4	600	51004000
-0.5	300	4	600	51914000
-0.5	150	4	600	51956000
-0.5	2	4	400	50794000
-0.5	4	4	400	50708000
-0.5	8	4	400	50706000
-0.5	16	4	400	50872000
-0.5	32	4	400	51004000
-0.5	200	4	400	52188000
-0.5	100	4	400	51498000
-0.5	2	4	200	50864000
-0.5	4	4	200	50854000
-0.5	8	4	200	50852000
-0.5	16	4	200	51018000
-0.5	32	4	200	51150000
-0.5	100	4	200	51498000
-0.5	50	4	200	51354000
-0.5	2	4	100	50844000
-0.5	4	4	100	50834000
-0.5	8	4	100	50832000
-0.5	16	4	100	50998000
-0.5	32	4	100	51272000
-0.5	50	4	100	51452000
-0.5	25	4	100	51172000
-0.5	2	4	50	50844000
-0.5	4	4	50	50834000
-0.5	8	4	50	50832000
-0.5	16	4	50	50998000
-0.5	32	4	50	51272000
-0.5	25	4	50	51172000
-0.5	12.5	4	50	51088000
-0.5	2	4	20	50844000
-0.5	4	4	20	50834000
-0.5	8	4	20	50832000
-0.5	16	4	20	50998000
-0.5	32	4	20	51272000
-0.5	10	4	20	50832000
-0.5	5	4	20	50834000
-0.5	2	4	10	50844000
-0.5	4	4	10	50834000
-0.5	8	4	10	50832000
-0.5	16	4	10	50998000
-0.5	32	4	10	51272000
-0.5	5	4	10	50834000
-0.5	2.5	4	10	50844000
-0.5	2	6	1000	52620000
-0.5	4	6	1000	52552000
-0.5	8	6	1000	53104000
-0.5	16	6	1000	53376000
-0.5	32	6	1000	53126000
-0.5	500	6	1000	53698000
-0.5	250	6	1000	52824000
-0.5	2	6	800	52620000
-0.5	4	6	800	52536000
-0.5	8	6	800	5.3e+07
-0.5	16	6	800	53572000
-0.5	32	6	800	53338000
-0.5	400	6	800	52354000
-0.5	200	6	800	53480000
-0.5	2	6	600	52620000
-0.5	4	6	600	52532000
-0.5	8	6	600	52960000
-0.5	16	6	600	53510000
-0.5	32	6	600	53302000
-0.5	300	6	600	53142000
-0.5	150	6	600	54174000
-0.5	2	6	400	52620000
-0.5	4	6	400	52532000
-0.5	8	6	400	52958000
-0.5	16	6	400	53508000
-0.5	32	6	400	53276000
-0.5	200	6	400	54062000
-0.5	100	6	400	53810000
-0.5	2	6	200	52272000
-0.5	4	6	200	52260000
-0.5	8	6	200	52680000
-0.5	16	6	200	52956000
-0.5	32	6	200	53138000
-0.5	100	6	200	53684000
-0.5	50	6	200	53816000
-0.5	2	6	100	52080000
-0.5	4	6	100	52072000
-0.5	8	6	100	52188000
-0.5	16	6	100	52958000
-0.5	32	6	100	53022000
-0.5	50	6	100	53262000
-0.5	25	6	100	52746000
-0.5	2	6	50	52044000
-0.5	4	6	50	52036000
-0.5	8	6	50	52178000
-0.5	16	6	50	53044000
-0.5	32	6	50	53064000
-0.5	25	6	50	52854000
-0.5	12.5	6	50	52542000
-0.5	2	6	20	51990000
-0.5	4	6	20	51846000
-0.5	8	6	20	51942000
-0.5	16	6	20	53098000
-0.5	32	6	20	53064000
-0.5	10	6	20	52254000
-0.5	5	6	20	51540000
-0.5	2	6	10	51578000
-0.5	4	6	10	51456000
-0.5	8	6	10	51892000
-0.5	16	6	10	53098000
-0.5	32	6	10	53064000
-0.5	5	6	10	51080000
-0.5	2.5	6	10	51578000
-0.5	2	8	1000	52370000
-0.5	4	8	1000	52228000
-0.5	8	8	1000	53430000
-0.5	16	8	1000	53512000
-0.5	32	8	1000	52794000
-0.5	500	8	1000	50172000
-0.5	250	8	1000	51146000
-0.5	2	8	800	52658000
-0.5	4	8	800	52498000
-0.5	8	8	800	53516000
-0.5	16	8	800	53592000
-0.5	32	8	800	51768000
-0.5	400	8	800	49016000
-0.5	200	8	800	54152000
-0.5	2	8	600	52692000
-0.5	4	8	600	52520000
-0.5	8	8	600	53482000
-0.5	16	8	600	54056000
-0.5	32	8	600	51944000
-0.5	300	8	600	51808000
-0.5	150	8	600	52588000
-0.5	2	8	400	52712000
-0.5	4	8	400	52540000
-0.5	8	8	400	53448000
-0.5	16	8	400	53858000
-0.5	32	8	400	51088000
-0.5	200	8	400	54336000
-0.5	100	8	400	51802000
-0.5	2	8	200	52336000
-0.5	4	8	200	52158000
-0.5	8	8	200	52826000
-0.5	16	8	200	53150000
-0.5	32	8	200	50668000
-0.5	100	8	200	51354000
-0.5	50	8	200	51710000
-0.5	2	8	100	51250000
-0.5	4	8	100	51266000
-0.5	8	8	100	51714000
-0.5	16	8	100	52542000
-0.5	32	8	100	50140000
-0.5	50	8	100	50640000
-0.5	25	8	100	51284000
-0.5	2	8	50	50882000
-0.5	4	8	50	50794000
-0.5	8	8	50	51190000
-0.5	16	8	50	52302000
-0.5	32	8	50	49804000
-0.5	25	8	50	51156000
-0.5	12.5	8	50	51576000
-0.5	2	8	20	50158000
-0.5	4	8	20	49636000
-0.5	8	8	20	49382000
-0.5	16	8	20	51746000
-0.5	32	8	20	49804000
-0.5	10	8	20	50780000
-0.5	5	8	20	49640000
-0.5	2	8	10	49080000
-0.5	4	8	10	48974000
-0.5	8	8	10	49370000
-0.5	16	8	10	51746000
-0.5	32	8	10	49804000
-0.5	5	8	10	48872000
-0.5	2.5	8	10	49080000
-0.5	2	10	1000	52202000
-0.5	4	10	1000	51792000
-0.5	8	10	1000	51610000
-0.5	16	10	1000	51608000
-0.5	32	10	1000	50912000
-0.5	500	10	1000	49180000
-0.5	250	10	1000	49474000
-0.5	2	10	800	52090000
-0.5	4	10	800	51032000
-0.5	8	10	800	51012000
-0.5	16	10	800	50082000
-0.5	32	10	800	49980000
-0.5	400	10	800	48024000
-0.5	200	10	800	52272000
-0.5	2	10	600	52196000
-0.5	4	10	600	50908000
-0.5	8	10	600	50738000
-0.5	16	10	600	51010000
-0.5	32	10	600	50744000
-0.5	300	10	600	49668000
-0.5	150	10	600	49472000
-0.5	2	10	400	52320000
-0.5	4	10	400	50430000
-0.5	8	10	400	50082000
-0.5	16	10	400	51510000
-0.5	32	10	400	50118000
-0.5	200	10	400	52482000
-0.5	100	10	400	50550000
-0.5	2	10	200	50874000
-0.5	4	10	200	49842000
-0.5	8	10	200	49264000
-0.5	16	10	200	50122000
-0.5	32	10	200	49290000
-0.5	100	10	200	48864000
-0.5	50	10	200	50132000
-0.5	2	10	100	49586000
-0.5	4	10	100	48366000
-0.5	8	10	100	47104000
-0.5	16	10	100	48292000
-0.5	32	10	100	48358000
-0.5	50	10	100	48152000
-0.5	25	10	100	49128000
-0.5	2	10	50	48876000
-0.5	4	10	50	47222000
-0.5	8	10	50	46274000
-0.5	16	10	50	47696000
-0.5	32	10	50	47278000
-0.5	25	10	50	47770000
-0.5	12.5	10	50	47574000
-0.5	2	10	20	46818000
-0.5	4	10	20	44340000
-0.5	8	10	20	42326000
-0.5	16	10	20	46592000
-0.5	32	10	20	47278000
-0.5	10	10	20	43978000
-0.5	5	10	20	43656000
-0.5	2	10	10	44926000
-0.5	4	10	10	42526000
-0.5	8	10	10	42088000
-0.5	16	10	10	46592000
-0.5	32	10	10	47278000
-0.5	5	10	10	41902000
-0.5	2.5	10	10	44926000
-0.5	2	12	1000	51268000
-0.5	4	12	1000	51554000
-0.5	8	12	1000	51616000
-0.5	16	12	1000	50056000
-0.5	32	12	1000	49796000
-0.5	500	12	1000	49180000
-0.5	250	12	1000	49330000
-0.5	2	12	800	50750000
-0.5	4	12	800	50558000
-0.5	8	12	800	50020000
-0.5	16	12	800	48536000
-0.5	32	12	800	48254000
-0.5	400	12	800	48024000
-0.5	200	12	800	51652000
-0.5	2	12	600	50002000
-0.5	4	12	600	51480000
-0.5	8	12	600	51122000
-0.5	16	12	600	49346000
-0.5	32	12	600	48502000
-0.5	300	12	600	49006000
-0.5	150	12	600	48146000
-0.5	2	12	400	49572000
-0.5	4	12	400	50910000
-0.5	8	12	400	50132000
-0.5	16	12	400	49162000
-0.5	32	12	400	48324000
-0.5	200	12	400	52352000
-0.5	100	12	400	48406000
-0.5	2	12	200	47962000
-0.5	4	12	200	49002000
-0.5	8	12	200	48572000
-0.5	16	12	200	47548000
-0.5	32	12	200	46778000
-0.5	100	12	200	46478000
-0.5	50	12	200	47692000
-0.5	2	12	100	45550000
-0.5	4	12	100	45290000
-0.5	8	12	100	44702000
-0.5	16	12	100	43966000
-0.5	32	12	100	44402000
-0.5	50	12	100	46050000
-0.5	25	12	100	45958000
-0.5	2	12	50	44396000
-0.5	4	12	50	43910000
-0.5	8	12	50	42526000
-0.5	16	12	50	43512000
-0.5	32	12	50	43024000
-0.5	25	12	50	43838000
-0.5	12.5	12	50	42784000
-0.5	2	12	20	40462000
-0.5	4	12	20	40152000
-0.5	8	12	20	37426000
-0.5	16	12	20	41706000
-0.5	32	12	20	43024000
-0.5	10	12	20	38938000
-0.5	5	12	20	39944000
-0.5	2	12	10	37778000
-0.5	4	12	10	37168000
-0.5	8	12	10	37094000
-0.5	16	12	10	41706000
-0.5	32	12	10	43024000
-0.5	5	12	10	36988000
-0.5	2.5	12	10	37778000
-0.5	2	14	1000	50864000
-0.5	4	14	1000	51312000
-0.5	8	14	1000	51056000
-0.5	16	14	1000	49262000
-0.5	32	14	1000	49174000
-0.5	500	14	1000	49180000
-0.5	250	14	1000	49160000
-0.5	2	14	800	49552000
-0.5	4	14	800	49912000
-0.5	8	14	800	49362000
-0.5	16	14	800	47716000
-0.5	32	14	800	48124000
-0.5	400	14	800	48024000
-0.5	200	14	800	51662000
-0.5	2	14	600	49346000
-0.5	4	14	600	51054000
-0.5	8	14	600	50012000
-0.5	16	14	600	48440000
-0.5	32	14	600	48658000
-0.5	300	14	600	48836000
-0.5	150	14	600	47954000
-0.5	2	14	400	48564000
-0.5	4	14	400	50356000
-0.5	8	14	400	49720000
-0.5	16	14	400	47936000
-0.5	32	14	400	47708000
-0.5	200	14	400	51888000
-0.5	100	14	400	48204000
-0.5	2	14	200	46814000
-0.5	4	14	200	47552000
-0.5	8	14	200	46886000
-0.5	16	14	200	46422000
-0.5	32	14	200	46386000
-0.5	100	14	200	45864000
-0.5	50	14	200	45970000
-0.5	2	14	100	42364000
-0.5	4	14	100	42784000
-0.5	8	14	100	42206000
-0.5	16	14	100	41560000
-0.5	32	14	100	43554000
-0.5	50	14	100	43706000
-0.5	25	14	100	45266000
-0.5	2	14	50	40330000
-0.5	4	14	50	41720000
-0.5	8	14	50	39730000
-0.5	16	14	50	40838000
-0.5	32	14	50	41840000
-0.5	25	14	50	42706000
-0.5	12.5	14	50	39366000
-0.5	2	14	20	35512000
-0.5	4	14	20	36228000
-0.5	8	14	20	33224000
-0.5	16	14	20	38774000
-0.5	32	14	20	41840000
-0.5	10	14	20	32994000
-0.5	5	14	20	34886000
-0.5	2	14	10	32216000
-0.5	4	14	10	32534000
-0.5	8	14	10	32762000
-0.5	16	14	10	38774000
-0.5	32	14	10	41840000
-0.5	5	14	10	31080000
-0.5	2.5	14	10	32216000
0	2	4	1000	31250000
0	4	4	1000	15020000
0	8	4	1000	8022000
0	16	4	1000	8022000
0	32	4	1000	8022000
0	500	4	1000	0
0	250	4	1000	0
0	2	4	800	31250000
0	4	4	800	15020000
0	8	4	800	8022000
0	16	4	800	8022000
0	32	4	800	8022000
0	400	4	800	0
0	200	4	800	0
0	2	4	600	31250000
0	4	4	600	15020000
0	8	4	600	8022000
0	16	4	600	8022000
0	32	4	600	8022000
0	300	4	600	0
0	150	4	600	0
0	2	4	400	31250000
0	4	4	400	15020000
0	8	4	400	8022000
0	16	4	400	8022000
0	32	4	400	8022000
0	200	4	400	0
0	100	4	400	0
0	2	4	200	31174000
0	4	4	200	15020000
0	8	4	200	14948000
0	16	4	200	14948000
0	32	4	200	14948000
0	100	4	200	0
0	50	4	200	6926000
0	2	4	100	31174000
0	4	4	100	22190000
0	8	4	100	14948000
0	16	4	100	14948000
0	32	4	100	14948000
0	50	4	100	6926000
0	25	4	100	14948000
0	2	4	50	31174000
0	4	4	50	22190000
0	8	4	50	14948000
0	16	4	50	14948000
0	32	4	50	14948000
0	25	4	50	14948000
0	12.5	4	50	14948000
0	2	4	20	31174000
0	4	4	20	22190000
0	8	4	20	14948000
0	16	4	20	14948000
0	32	4	20	14948000
0	10	4	20	14948000
0	5	4	20	15020000
0	2	4	10	31174000
0	4	4	10	22190000
0	8	4	10	14948000
0	16	4	10	14948000
0	32	4	10	14948000
0	5	4	10	15020000
0	2.5	4	10	31174000
0	2	6	1000	36116000
0	4	6	1000	33780000
0	8	6	1000	8022000
0	16	6	1000	8022000
0	32	6	1000	8022000
0	500	6	1000	0
0	250	6	1000	0
0	2	6	800	36116000
0	4	6	800	33780000
0	8	6	800	8022000
0	16	6	800	8022000
0	32	6	800	8022000
0	400	6	800	0
0	200	6	800	0
0	2	6	600	36116000
0	4	6	600	33780000
0	8	6	600	8022000
0	16	6	600	8022000
0	32	6	600	8022000
0	300	6	600	0
0	150	6	600	0
0	2	6	400	36116000
0	4	6	400	33780000
0	8	6	400	14948000
0	16	6	400	8022000
0	32	6	400	8022000
0	200	6	400	0
0	100	6	400	0
0	2	6	200	47422000
0	4	6	200	45158000
0	8	6	200	26320000
0	16	6	200	22264000
0	32	6	200	22264000
0	100	6	200	0
0	50	6	200	14242000
0	2	6	100	50070000
0	4	6	100	47546000
0	8	6	100	35848000
0	16	6	100	22264000
0	32	6	100	22264000
0	50	6	100	14242000
0	25	6	100	22264000
0	2	6	50	50556000
0	4	6	50	48032000
0	8	6	50	43498000
0	16	6	50	37992000
0	32	6	50	29434000
0	25	6	50	37992000
0	12.5	6	50	42406000
0	2	6	20	50860000
0	4	6	20	48300000
0	8	6	20	46346000
0	16	6	20	38062000
0	32	6	20	29434000
0	10	6	20	45892000
0	5	6	20	48206000
0	2	6	10	50444000
0	4	6	10	48112000
0	8	6	10	46278000
0	16	6	10	38062000
0	32	6	10	29434000
0	5	6	10	48012000
0	2.5	6	10	50444000
0	2	8	1000	46088000
0	4	8	1000	43574000
0	8	8	1000	8022000
0	16	8	1000	8022000
0	32	8	1000	8022000
0	500	8	1000	0
0	250	8	1000	0
0	2	8	800	46702000
0	4	8	800	44204000
0	8	8	800	8022000
0	16	8	800	8022000
0	32	8	800	8022000
0	400	8	800	0
0	200	8	800	0
0	2	8	600	46702000
0	4	8	600	44204000
0	8	8	600	8022000
0	16	8	600	8022000
0	32	8	600	8022000
0	300	8	600	0
0	150	8	600	0
0	2	8	400	46702000
0	4	8	400	44204000
0	8	8	400	22118000
0	16	8	400	15192000
0	32	8	400	8022000
0	200	8	400	0
0	100	8	400	0
0	2	8	200	50562000
0	4	8	200	48266000
0	8	8	200	33490000
0	16	8	200	29434000
0	32	8	200	22264000
0	100	8	200	0
0	50	8	200	14242000
0	2	8	100	50536000
0	4	8	100	49838000
0	8	8	100	43018000
0	16	8	100	29434000
0	32	8	100	22264000
0	50	8	100	14242000
0	25	8	100	22264000
0	2	8	50	50390000
0	4	8	50	49706000
0	8	8	50	45280000
0	16	8	50	39904000
0	32	8	50	37992000
0	25	8	50	39904000
0	12.5	8	50	44318000
0	2	8	20	50588000
0	4	8	20	49802000
0	8	8	20	47830000
0	16	8	20	42796000
0	32	8	20	37992000
0	10	8	20	47780000
0	5	8	20	47792000
0	2	8	10	50056000
0	4	8	10	49584000
0	8	8	10	49518000
0	16	8	10	42796000
0	32	8	10	37992000
0	5	8	10	49180000
0	2.5	8	10	50056000
0	2	10	1000	50284000
0	4	10	1000	43574000
0	8	10	1000	8022000
0	16	10	1000	8022000
0	32	10	1000	8022000
0	500	10	1000	0
0	250	10	1000	0
0	2	10	800	50612000
0	4	10	800	44212000
0	8	10	800	8022000
0	16	10	800	8022000
0	32	10	800	8022000
0	400	10	800	0
0	200	10	800	0
0	2	10	600	51516000
0	4	10	600	44212000
0	8	10	600	8022000
0	16	10	600	8022000
0	32	10	600	8022000
0	300	10	600	0
0	150	10	600	0
0	2	10	400	51516000
0	4	10	400	44212000
0	8	10	400	22118000
0	16	10	400	15192000
0	32	10	400	8022000
0	200	10	400	0
0	100	10	400	0
0	2	10	200	51232000
0	4	10	200	48150000
0	8	10	200	41924000
0	16	10	200	29434000
0	32	10	200	22264000
0	100	10	200	0
0	50	10	200	14242000
0	2	10	100	51416000
0	4	10	100	49502000
0	8	10	100	42940000
0	16	10	100	29434000
0	32	10	100	22264000
0	50	10	100	14242000
0	25	10	100	22264000
0	2	10	50	50892000
0	4	10	50	49766000
0	8	10	50	47462000
0	16	10	50	39710000
0	32	10	50	37824000
0	25	10	50	39710000
0	12.5	10	50	44140000
0	2	10	20	50726000
0	4	10	20	49912000
0	8	10	20	49726000
0	16	10	20	42466000
0	32	10	20	37824000
0	10	10	20	49904000
0	5	10	20	49798000
0	2	10	10	48758000
0	4	10	10	48528000
0	8	10	10	49514000
0	16	10	10	42466000
0	32	10	10	37824000
0	5	10	10	47584000
0	2.5	10	10	48758000
0	2	12	1000	50286000
0	4	12	1000	43574000
0	8	12	1000	8022000
0	16	12	1000	8022000
0	32	12	1000	8022000
0	500	12	1000	0
0	250	12	1000	0
0	2	12	800	50614000
0	4	12	800	44212000
0	8	12	800	8022000
0	16	12	800	8022000
0	32	12	800	8022000
0	400	12	800	0
0	200	12	800	0
0	2	12	600	51420000
0	4	12	600	47834000
0	8	12	600	8022000
0	16	12	600	8022000
0	32	12	600	8022000
0	300	12	600	0
