Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.093035617635093	0.00969104092607427	0.00494766959203036
mcaja_ahorro_rank	0.0594683485716508	0.0123540889870025	0.00605579933586338
ctrx_quarter	0.0409434888292233	0.0082433652903182	0.00504032258064516
cdescubierto_preacordado	0.039659152581385	0.010334665248759	0.0101028818785579
mcuentas_saldo_rank	0.0353156962486481	0.0154516703915107	0.0102622450189753
vm_mpagospesos_rank	0.0341075674801994	0.00389820134931451	0.00396554791271347
mpasivos_margen_rank	0.0324472533935016	0.0110941119900501	0.0170666805028463
mcuenta_corriente_rank	0.0295658481541728	0.0178869443213312	0.0140758420303605
mpayroll_sobre_edad_rank	0.0293101814755162	0.00951887280098182	0.00236450426944972
mpayroll_rank	0.0291116273847713	0.0106361481785036	0.00244974501897533
mprestamos_personales_rank	0.027504482890579	0.0181828591024307	0.00693414966793169
mtarjeta_visa_consumo_rank	0.022575978465055	0.00570195148560696	0.00468082898481973
vm_status01	0.0196406948130795	0.00697569848771221	0.00290189160341556
Visa_status	0.0176134988353457	0.00456233508804444	0.00233856143263757
foto_mes	0.0168031179106169	0.0197796983637805	0.0119892967267552
Visa_mpagospesos_rank	0.016290897304969	0.00918044778169961	0.0188900913187856
mrentabilidad_annual_rank	0.0150781198224546	0.0216691008644205	0.0283036349620493
ctarjeta_visa_transacciones	0.0116624062405207	0.0102039363893825	0.00363570327324478
mactivos_margen_rank	0.0114797731889293	0.0170807571633461	0.0206616164611006
vm_Finiciomora	0.0113628758989813	0.011560982882745	0.00267581831119545
Master_fechaalta	0.0104175141144483	0.0169336237334433	0.0263060365275142
ctarjeta_visa	0.0101141655749305	0.00228453310808124	0.000318726280834915
mextraccion_autoservicio_rank	0.00977896119088337	0.00384719861694468	0.00472530241935484
Master_status	0.00956537030939397	0.00307603747969226	0.00206060246679317
vm_status05	0.0091784129544227	0.000498596412997138	0.000889468690702087
thomebanking	0.00894271399948213	0.00906833080348902	0.0252572046963947
Master_Fvencimiento	0.00828843141226956	0.0131878111661397	0.0258761266603416
mcomisiones_otras_rank	0.00823420575151054	0.0107758420204934	0.0223812559297913
mautoservicio_rank	0.00797534998016293	0.00886517738476498	0.00686373339658444
mrentabilidad_rank	0.00791538211259596	0.0124200739134221	0.0211322936432638
Visa_Finiciomora	0.0078681616654844	0.011102785847762	0.0022792635199241
