Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.230358447526164	0.015666485445215	0.00712266202696825
mcuenta_corriente_rank	0.139674673254812	0.0253023056170287	0.0151696389734667
vm_status02	0.0479633587090269	0.0117459815397808	0.00570900391474554
mcuentas_saldo_rank	0.0364229272892877	0.0219484473159965	0.0129947803392779
mpayroll_rank	0.0275848492883141	0.0117166494910933	0.00293605915615485
cdescubierto_preacordado	0.0263630896013785	0.010867647104505	0.0112548934319269
mprestamos_personales_rank	0.0249037140701525	0.0196221521763611	0.00576337538060026
mpayroll_sobre_edad_rank	0.0246126168038655	0.00735139195603889	0.00260983036102653
foto_mes	0.0234479121951129	0.0260250457219864	0.0173444976076555
mcaja_ahorro_rank	0.0155964445029285	0.0142926207640228	0.00734014789038713
Visa_msaldopesos_rank	0.0133687478263469	0.00770048992039844	0.00897129186602871
mtarjeta_visa_consumo_rank	0.0132937105731018	0.00777745489851408	0.00429534580252284
vm_status06	0.0128942102030852	0.00169945851385021	0.00114180078294911
mrentabilidad_annual_rank	0.0126235664008264	0.0207946524922035	0.024032187907786
vm_status01	0.0119828693269127	0.00819034517726227	0.0039147455415398
mactivos_margen_rank	0.010315755620083	0.017295616625266	0.0173444976076555
mpasivos_margen_rank	0.0102375532200141	0.0108763173949062	0.0145715528490648
thomebanking	0.00987335746274964	0.0120397224522949	0.027511961722488
Master_fechaalta	0.00940252613927311	0.0156260507276215	0.0273488473249239
Master_msaldopesos_rank	0.00931656828540761	0.00611380877555812	0.00793823401478904
mcomisiones_mantenimiento_rank	0.00813372493575919	0.0149961513372298	0.0157677250978686
ctrx_quarter	0.00737730341695213	0.00852891634985113	0.00598086124401914
tcallcenter	0.00724959588738191	0.00864341882670357	0.00734014789038713
Visa_msaldototal_rank	0.00701735585957656	0.00661531683811796	0.00984123531970422
Visa_delinquency	0.00676599025622854	0.00410681201944189	0.00266420182688125
Master_Fvencimiento	0.00630375802503915	0.0170065311822486	0.0286537625054371
