Feature	Gain	Cover	Frequency
mcaja_ahorro_rank	0.147764315224105	0.0190462658759784	0.00812875068194217
vm_status06	0.137400292770654	0.00523806638058449	0.00360065466448445
mprestamos_personales_rank	0.0888082823606045	0.0277640874533024	0.00741953082378614
Visa_msaldopesos_rank	0.0696357906119102	0.00660723794169657	0.00861974904528096
ctrx_quarter	0.0360518511832537	0.0116752172596932	0.00572831423895254
mpayroll_sobre_edad_rank	0.0312595558211615	0.00759605836259215	0.00229132569558101
mcuenta_corriente_rank	0.0247882901354587	0.0204625927178636	0.0161483906164757
cdescubierto_preacordado	0.0234958534578483	0.0131880816096747	0.0118385160938352
foto_mes	0.0233045078883982	0.0230015308970351	0.0181123840698309
Visa_msaldototal_rank	0.0206747429622623	0.00687456533771158	0.0103655210038189
mpayroll_rank	0.018197120695388	0.00663821790909266	0.00250954719039825
Visa_mpagominimo_rank	0.0170650270836023	0.00937455486323141	0.0133115111838516
mrentabilidad_annual_rank	0.0125343182174653	0.0213528712954554	0.0249863611565739
Visa_status	0.0124604096703264	0.00926228009955682	0.00381887615930169
vm_status01	0.0115761821753972	0.00990244700261072	0.00447354064375341
mcuentas_saldo_rank	0.0112688542769501	0.0187816897961948	0.0120021822149482
mcomisiones_otras_rank	0.0111652077655021	0.0109573393363725	0.0195853791598472
mactivos_margen_rank	0.0101777121041531	0.0150621088686119	0.0166393889798145
thomebanking	0.00836704538649191	0.0116994810628851	0.0290234588106929
Master_fechaalta	0.00827107049304013	0.0162752032186827	0.0276595744680851
mpasivos_margen_rank	0.00822590450012827	0.0140945023422175	0.0134751773049645
Visa_msaldodolares_rank	0.00793582879405895	0.00293529300875108	0.0021822149481724
mrentabilidad_rank	0.00735312999134453	0.0138492981147271	0.0197490452809602
vm_fultimo_cierre	0.0068982468279674	0.00666882646879253	0.00583742498636116
ctrx_quarter_normalizado	0.00662832344451983	0.00731545443278331	0.00621931260229133
mtarjeta_visa_consumo_rank	0.00636399560981512	0.00741307633804732	0.00561920349154392
vm_status05	0.00627004512657924	0.00105527690485329	0.000927441352973268
tcallcenter	0.00601743172780079	0.00965129875235365	0.007746863066012
Master_Fvencimiento	0.00588653768066726	0.0141051591937323	0.026404800872886
mcomisiones_mantenimiento_rank	0.00578285731031212	0.0170435331034717	0.0144026186579378
vm_Finiciomora	0.00561464054554141	0.0106187923068243	0.00250954719039825
mcomisiones_rank	0.00543731350242881	0.0106479092372301	0.0199127114020731
vm_Fvencimiento	0.00526607959102618	0.0107776198343454	0.0157665030005456
chomebanking_transacciones	0.00506677756937414	0.0144601338072957	0.0200218221494817
Visa_delinquency	0.00490778604672624	0.00320866623556436	0.00305510092744135
mtransferencias_recibidas_rank	0.00486002884756981	0.0109972459186224	0.0109656301145663
Master_mfinanciacion_limite_rank	0.0048430454468762	0.0136573823104425	0.0228587015821058
Visa_fechaalta	0.00459651006158975	0.0119997492723119	0.0165302782324059
cliente_edad	0.00451765822510755	0.0135612423702076	0.0121658483360611
Visa_mpagospesos_rank	0.00450687590930259	0.0111005535775059	0.021658483360611
vm_fechaalta	0.00442814794581261	0.0141779006157311	0.0156573922531369
Visa_Fvencimiento	0.00424906371270708	0.0122805114961142	0.0188216039279869
Master_mlimitecompra_rank	0.00423215985282727	0.0105260486891879	0.0210038188761593
Visa_mconsumototal_rank	0.00381971750434869	0.00894936153404922	0.0206219312602291
Visa_mfinanciacion_limite_rank	0.00374056829736874	0.00947673496900577	0.0151118385160938
mautoservicio_rank	0.00364850174875649	0.00856630240016792	0.00583742498636116
Visa_mconsumospesos_rank	0.00357732615642104	0.00872241460251292	0.0196944899072559
Visa_Finiciomora	0.00352648752423179	0.00902169789004996	0.00190943807965085
internet	0.00350588878494328	0.00457196758889828	0.00114566284779051
mtransferencias_emitidas_rank	0.0034348714526945	0.0131111422309697	0.010911074740862
Master_mpagospesos_rank	0.00337378505001002	0.00810789299265058	0.0088379705400982
mcuenta_debitos_automaticos_rank	0.00327417126344	0.00818199607624348	0.00452809601745772
Visa_cconsumos	0.00323990746821657	0.00607904004497202	0.0118385160938352
vmr_Master_mlimitecompra	0.00323543266531406	0.00890113818538343	0.013911620294599
cliente_antiguedad	0.00307841161239102	0.0110458011847987	0.0118930714675396
ccaja_seguridad	0.00305506141434844	0.00509602718075826	0.000600109110747409
numero_de_cliente	0.00304233572421576	0.0112777225467355	0.012493180578287
vm_status02	0.00303462764790145	0.00581264391751427	0.00283687943262411
Visa_mlimitecompra_rank	0.00301045177505848	0.00800653301638755	0.0134751773049645
Visa_mconsumosdolares_rank	0.00288677263214002	0.00758390504965079	0.0143480632842335
vmr_msaldototal	0.00287317212367751	0.00411968682493157	0.00676486633933443
Master_mpagominimo_rank	0.00279795266264942	0.00767688060964389	0.00916530278232406
vmr_mpagominimo	0.00275232169334885	0.00692919592735648	0.00971085651936716
ccajas_transacciones	0.00263569637179185	0.00662076424674955	0.00529187124931806
vm_mpagominimo_rank	0.00260093048789707	0.00756149345280755	0.00731042007637752
vmr_Visa_mlimitecompra	0.00257077623105707	0.00775846216798842	0.00921985815602837
vm_mfinanciacion_limite_rank	0.00253132047705113	0.00696027437027902	0.0102018548827059
ccaja_ahorro	0.00250883342997313	0.00384148479819177	0.000490998363338789
vmr_msaldopesos	0.00246488753205992	0.00581589211025988	0.00818330605564648
mcaja_ahorro_dolares_rank	0.00234024839762802	0.0111790455703488	0.00709219858156028
Master_msaldototal_rank	0.00233088946897508	0.00586213645075702	0.007746863066012
vm_mpagospesos_rank	0.00225020172118883	0.00305138832292653	0.00305510092744135
mttarjeta_visa_debitos_automaticos_rank	0.00218068679405286	0.0079977185403312	0.00851063829787234
vmr_msaldopesos2	0.00218033403852256	0.00469138074517646	0.0066557555919258
ctarjeta_visa_transacciones	0.00213172689545293	0.00874276254555734	0.00360065466448445
Master_fultimo_cierre	0.00199737376520583	0.00740343673372195	0.00981996726677578
Visa_fultimo_cierre	0.00184987380131536	0.00600675184367035	0.00649208947081288
vm_mlimitecompra_rank	0.00183624009368955	0.00376522325102922	0.00747408619749045
Master_status	0.00175628982746365	0.00527162137469087	0.00201854882705947
vmr_mpagospesos	0.00174840138840404	0.00457825752569698	0.00731042007637752
Master_msaldopesos_rank	0.00171037946320213	0.00579837646332143	0.00747408619749045
mpagomiscuentas_rank	0.00169033903370518	0.00783778728711263	0.00545553737043099
vm_status04	0.00163570776192598	0.00140694617320809	0.00141843971631206
vmr_mconsumototal	0.00150853189961147	0.00361174256135639	0.0066012002182215
Master_mconsumospesos_rank	0.00144887105706541	0.00508542881470835	0.00698308783415166
vm_msaldototal_rank	0.00144026274750981	0.0036334856576715	0.00414620840152755
Master_cconsumos	0.00139091127086791	0.00351729470059895	0.00731042007637752
vmr_mconsumospesos	0.00137967530163066	0.00448821790271924	0.00611020185488271
Visa_mpagosdolares_rank	0.00133712953442348	0.00359703454998599	0.00621931260229133
Master_mconsumototal_rank	0.00133152088852113	0.00390817189150414	0.00698308783415166
mplazo_fijo_dolares_rank	0.00129840691642539	0.00618723448937123	0.000927441352973268
ctarjeta_visa	0.00124425591099125	0.00191433174229902	0.000490998363338789
vm_msaldopesos_rank	0.00120038667621247	0.00407168308835354	0.00436442989634479
ccomisiones_otras	0.00108929179643421	0.00586800832478776	0.00343698854337152
Master_madelantodolares_rank	0.00105326767908504	0.00077275078608818	0.00289143480632842
active_quarter	0.000993861234959102	0.00243658544963162	0.00425531914893617
vm_mconsumospesos_rank	0.000939604610404838	0.00343955235478399	0.00327332242225859
cproductos	0.00093568698113879	0.00252021566550191	0.000490998363338789
Master_mconsumosdolares_rank	0.000910259420641114	0.00244860579561848	0.0066012002182215
Master_mpagosdolares_rank	0.000881293730706504	0.00211223339228971	0.00572831423895254
Master_delinquency	0.000859977633509676	0.00216843875723156	0.00180032733224223
ccomisiones_mantenimiento	0.000858724380804643	0.00390979632112746	0.000545553737043099
Visa_mpagado_rank	0.000846107914871822	0.00455614952007065	0.00272776868521549
mextraccion_autoservicio_rank	0.000694803206478973	0.00469128676853192	0.00360065466448445
ccajas_consultas	0.000647149267653348	0.00350180188427155	0.000436442989634479
matm_rank	0.000621696664577251	0.00338938798850798	0.00300054555373704
vm_mconsumototal_rank	0.00061496319305232	0.00272317655814853	0.00272776868521549
vmr_mconsumosdolares	0.000576440815686436	0.00300299118411846	0.00212765957446809
mprestamos_prendarios_rank	0.000565809153052657	0.00370620158600601	0.000436442989634479
mtarjeta_master_consumo_rank	0.000524001166604737	0.003564899869564	0.00169121658483361
cmobile_app_trx	0.000503609451589817	0.00444139620570914	0.000872885979268958
ccajas_otras	0.000499055953646434	0.001853100793003	0.00021822149481724
Master_Finiciomora	0.00048474359445265	0.00250206051082993	0.000381887615930169
cliente_vip	0.000468918253824152	0.00248435274497102	0.000981996726677578
mv_status07_rank	0.000461423021322672	0.00142499235496248	0.00147299509001637
vm_status03	0.000447008681742292	0.000787600595551658	0.00125477359519913
Master_madelantopesos_rank	0.000425165440665081	0.000613574178655228	0.00185488270594654
Visa_cadelantosefectivo	0.000377972926650292	0.000603128441340056	0.00141843971631206
Master_mpagado_rank	0.000363425864553222	0.00145851285764082	0.00136388434260775
cpayroll_trx	0.000351806833800463	0.00324292638775526	0.000381887615930169
vm_mconsumosdolares_rank	0.000345156235579893	0.00223401262720683	0.00169121658483361
Master_cadelantosefectivo	0.000335107998151001	0.000505301420385583	0.00212765957446809
minversion2_rank	0.000318517114070693	0.00324102036144885	0.000490998363338789
matm_other_rank	0.000305911001705488	0.00230193624654594	0.00120021822149482
mcheques_depositados_rank	0.000274088975808533	0.00276532141746583	0.000381887615930169
vm_cconsumos	0.000265460074008921	0.00183612134613922	0.000981996726677578
ctarjeta_debito_transacciones	0.000257413080797215	0.00180674164770429	0.00120021822149482
cseguro_accidentes_personales	0.000250747180054992	0.00295079682234539	0.00114566284779051
mcheques_emitidos_rank	0.000249411034778508	0.0027548023650379	0.000327332242225859
cprestamos_prendarios	0.000228902615258374	0.000463275198250751	5.45553737043099e-05
cprestamos_personales	0.000224597908327315	0.00620974639461873	0.000872885979268958
ccajas_depositos	0.000216658655391023	0.00231637599125375	0.000272776868521549
cinversion1	0.00019527370955925	0.0027796511895045	0.000327332242225859
vmr_mpagado	0.000188885160788448	0.0024846328420268	0.000654664484451719
Visa_madelantopesos_rank	0.000161444149850731	0.000343995175552325	0.000872885979268958
vm_mpagado_rank	0.000159195061419686	0.00132845201423687	0.000654664484451719
mttarjeta_master_debitos_automaticos_rank	0.000155735723686851	0.00499960047845743	0.000927441352973268
vmr_mpagosdolares	0.000145162269430133	0.00140115078016998	0.000490998363338789
vmr_msaldodolares2	0.00014134964442227	0.00125950564907482	0.000600109110747409
ctransferencias_emitidas	0.000117612599773876	0.00405296457369013	0.000490998363338789
Master_msaldodolares_rank	0.000108013688820924	0.000294321020780245	0.000436442989634479
mtarjeta_visa_descuentos_rank	0.000103606682749461	0.000614383477524901	0.000490998363338789
cseguro_vivienda	0.000102253845935378	0.00170353629672814	0.000327332242225859
minversion1_pesos_rank	9.89687513822341e-05	0.000926550396501501	0.00010911074740862
Visa_madelantodolares_rank	9.43590456292792e-05	0.000261420364055207	0.000709219858156028
cextraccion_autoservicio	9.33050263745112e-05	0.00354440346341626	0.000436442989634479
cplazo_fijo	9.11927388477729e-05	0.001853100793003	0.00021822149481724
cseguro_auto	9.00869897998657e-05	0.001853100793003	0.00021822149481724
mforex_sell_rank	8.82774749615765e-05	0.0022963687968584	0.000327332242225859
vm_msaldodolares_rank	8.62181961217298e-05	0.00154960505236237	0.000327332242225859
ctarjeta_master	8.5529678521474e-05	0.000371216077167102	0.00016366612111293
ccallcenter_transacciones	7.57369679575641e-05	0.00359897023558801	0.000436442989634479
ctarjeta_visa_debitos_automaticos	7.36751368234477e-05	0.00321868241296889	0.000381887615930169
ctransferencias_recibidas	6.77379221892675e-05	0.00134548328155535	0.00021822149481724
cpagomiscuentas	6.67649501223486e-05	0.00319868571596468	0.000381887615930169
vmr_msaldodolares	6.58524063860476e-05	0.00114684598105826	0.000327332242225859
mtarjeta_master_descuentos_rank	6.48922115835273e-05	0.000188963371368933	0.00021822149481724
ctarjeta_debito	5.72574167288195e-05	0.00176181481310842	0.00021822149481724
ccajas_extracciones	5.56642865934899e-05	0.00231637599125375	0.000272776868521549
ctarjeta_visa_descuentos	5.13586372293169e-05	0.000923974536664921	0.00016366612111293
cseguro_vida	4.94086466413143e-05	0.00179459483314792	0.00021822149481724
vm_mpagosdolares_rank	4.75325970551515e-05	0.000468087335651647	0.00021822149481724
mcajeros_propios_descuentos_rank	4.44800901879856e-05	9.5774697673073e-05	0.00016366612111293
