Feature	Gain	Cover	Frequency
ctrx_quarter_normalizado	0.0904640526281866	0.00757781559208628	0.0052619893428064
mcaja_ahorro_rank	0.0842566206610701	0.0104231541480321	0.00706039076376554
ctrx_quarter	0.0590350743569209	0.00570068010207823	0.00410746003552398
cdescubierto_preacordado	0.0454515710919933	0.00501981669325498	0.0066607460035524
mtarjeta_visa_consumo_rank	0.0346244654336046	0.00253900731988473	0.00293072824156306
mprestamos_personales_rank	0.0306114614251144	0.0109120566890004	0.0112788632326821
mpayroll_rank	0.0281685509990324	0.00808433658401021	0.00488454706927176
ctarjeta_visa_transacciones	0.026742012773772	0.00576542328972405	0.00426287744227353
mcuentas_saldo_rank	0.0237703281496875	0.010717238914443	0.00985790408525755
mcuenta_corriente_rank	0.0231521307749484	0.00746507935645042	0.0116785079928952
mpayroll_sobre_edad_rank	0.0215989148791673	0.00498444736349777	0.00335257548845471
ctrx_quarter_lag1	0.0204242937732814	0.00140100683774499	0.00266429840142096
vm_status06	0.0190017731767233	0.000331731731333702	0.00044404973357016
Visa_fultimo_cierre_lag1	0.017109038366258	0.000669327950857257	0.00208703374777975
mcaja_ahorro_rank_lag1	0.0161137901065947	0.00478865266709274	0.00550621669626998
mprestamos_personales_rank_delta1	0.0148736613688155	0.0198136181414759	0.0128552397868561
ctrx_quarter_normalizado_lag1	0.0147885297908825	0.00429760136569487	0.0036190053285968
mpasivos_margen_rank	0.0142694179717701	0.00290854547054612	0.00486234458259325
ctarjeta_visa	0.0131955386287858	0.000745018063923031	0.000710479573712256
vm_status01	0.0124735875919106	0.00180484707855363	0.0019538188277087
foto_mes	0.0121958626944659	0.0116458259506982	0.0149644760213144
cdescubierto_preacordado_delta1	0.0117228456322743	0.00919007310863496	0.00561722912966252
vm_Finiciomora	0.00948028443059908	0.00417954915035095	0.00270870337477797
mpayroll_sobre_edad_rank_lag1	0.00907064317727469	0.00244845750503833	0.00257548845470693
mpayroll_rank_lag1	0.00803314955275708	0.00197810708062506	0.0022202486678508
ctrx_quarter_delta1	0.0076371090039127	0.0040938302125508	0.00448490230905861
Visa_status_lag1	0.00709169544432459	0.000300371707911117	0.000244227353463588
vm_status05_delta1	0.00644214127014029	0.00224566799593957	0.0016651865008881
ccomisiones_mantenimiento_delta1	0.0063987086165588	0.00283131527916869	0.00157637655417407
mprestamos_personales_rank_lag1	0.00636015189809447	0.00755703911409145	0.00663854351687389
ctrx_quarter_normalizado_delta1	0.00630615283646969	0.00626351382915157	0.00546181172291297
active_quarter	0.00624462624654681	0.00253710548913446	0.00184280639431616
Visa_mpagospesos_rank	0.00606836498220018	0.000777686365349343	0.00319715808170515
cpayroll_trx	0.00554019587937673	0.00673851587048372	0.0025088809946714
Visa_Finiciomora	0.00531712808087589	0.00532629152080427	0.00290852575488455
vm_mpagospesos_rank	0.00517877940640928	0.000564639486315454	0.00159857904085258
vm_msaldototal_rank	0.00468270431273685	0.000608470513013257	0.00159857904085258
mcuentas_saldo_rank_delta1	0.00448502504788192	0.00475906417844037	0.00588365896980462
vm_Finiciomora_delta1	0.00446217929995262	0.00292967803892695	0.00208703374777975
tcallcenter	0.00433186302341259	0.00247419077771108	0.0052619893428064
internet	0.00416184803366775	0.0039762509963716	0.00270870337477797
Visa_Finiciomora_lag1	0.00415439053309268	0.00141416858851612	0.00117673179396092
thomebanking	0.00414301831885084	0.00304023864803745	0.00530639431616341
cproductos_delta1	0.00395431367280032	0.0058517324563937	0.00297513321492007
vm_Finiciomora_lag1	0.00390780685933528	0.00553145001437908	0.00301953818827709
mactivos_margen_rank	0.00384633114052884	0.0124945023294362	0.0101243339253996
Visa_delinquency	0.00376798333231459	0.000785076123405539	0.00199822380106572
vmr_mpagospesos	0.00367793537181862	0.00116632291748845	0.00244227353463588
mcuenta_corriente_rank_lag1	0.00366649846019543	0.00589311371694168	0.00792628774422735
