envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4780	29676000	28980000	30060000	29460000	29940000	29940000	29601049.4752624
4781	29673000	28977000	30057000	29457000	29937000	29937000	29603650.6746627
4782	29694000	28974000	30054000	29574000	29934000	29934000	29606251.874063
4783	29691000	28971000	30051000	29571000	29931000	29931000	29608853.0734633
4784	29712000	28968000	30048000	29568000	29928000	30048000	29611454.2728636
4785	29709000	28965000	30045000	29565000	29925000	30045000	29614055.4722639
4786	29706000	28962000	30042000	29562000	29922000	30042000	29616644.6776612
4787	29703000	28959000	30039000	29559000	29919000	30039000	29619233.8830585
4788	29700000	28956000	30036000	29556000	29916000	30036000	29621811.0944528
4789	29697000	28953000	30033000	29553000	29913000	30033000	29624388.3058471
4790	29694000	28950000	30030000	29550000	29910000	30030000	29626977.5112444
4791	29691000	28947000	30027000	29547000	29907000	30027000	29629566.7166417
4792	29712000	28944000	30024000	29664000	29904000	30024000	29632179.910045
4793	29709000	28941000	30021000	29661000	29901000	30021000	29634769.1154423
4794	29706000	28938000	30018000	29658000	29898000	30018000	29637358.3208396
4795	29727000	28935000	30015000	29655000	30015000	30015000	29639935.5322339
4796	29724000	28932000	30012000	29652000	30012000	30012000	29642512.7436282
4797	29721000	28929000	30009000	29649000	30009000	30009000	29645101.9490255
4798	29742000	28926000	30006000	29646000	30126000	30006000	29647691.1544228
4799	29763000	28923000	30003000	29643000	30123000	30123000	29650280.3598201
4800	29760000	28920000	3e+07	29640000	30120000	30120000	29652857.5712144
4801	29757000	28917000	29997000	29637000	30117000	30117000	29655434.7826087
4802	29754000	28914000	29994000	29634000	30114000	30114000	29658011.994003
4803	29751000	28911000	29991000	29631000	30111000	30111000	29660577.2113943
4804	29748000	28908000	29988000	29628000	30108000	30108000	29663142.4287856
4805	29745000	28905000	29985000	29625000	30105000	30105000	29665707.6461769
4806	29742000	28902000	29982000	29622000	30102000	30102000	29668260.8695652
4807	29763000	28899000	29979000	29739000	30099000	30099000	29670802.0989505
4808	29760000	28896000	29976000	29736000	30096000	30096000	29673331.3343328
4809	29757000	28893000	29973000	29733000	30093000	30093000	29675860.5697151
4810	29754000	28890000	29970000	29730000	30090000	30090000	29678389.8050975
4811	29775000	29007000	29967000	29727000	30087000	30087000	29680907.0464768
4812	29772000	29004000	29964000	29724000	30084000	30084000	29683424.2878561
4813	29769000	29001000	29961000	29721000	30081000	30081000	29685941.5292354
4814	29766000	28998000	29958000	29718000	30078000	30078000	29688458.7706147
4815	29763000	28995000	29955000	29715000	30075000	30075000	29690988.005997
4816	29760000	28992000	29952000	29712000	30072000	30072000	29693541.2293853
4817	29757000	28989000	29949000	29709000	30069000	30069000	29696094.4527736
4818	29754000	28986000	29946000	29706000	30066000	30066000	29698647.6761619
4819	29751000	28983000	29943000	29703000	30063000	30063000	29701200.8995502
4820	29748000	28980000	29940000	29700000	30060000	30060000	29703754.1229385
4821	29745000	28977000	29937000	29697000	30057000	30057000	29706307.3463268
4822	29742000	28974000	29934000	29694000	30054000	30054000	29708848.5757121
4823	29763000	28971000	30051000	29691000	30051000	30051000	29711389.8050975
4824	29760000	28968000	30048000	29688000	30048000	30048000	29713931.0344828
4825	29781000	28965000	30045000	29805000	30045000	30045000	29716460.2698651
4826	29778000	28962000	30042000	29802000	30042000	30042000	29718989.5052474
4827	29775000	28959000	30039000	29799000	30039000	30039000	29721518.7406297
4828	29796000	28956000	30036000	29916000	30036000	30036000	29724047.976012
4829	29793000	28953000	30033000	29913000	30033000	30033000	29726577.2113943
4830	29814000	28950000	30030000	29910000	30030000	30150000	29729106.4467766
4831	29811000	28947000	30027000	29907000	30027000	30147000	29731623.6881559
4832	29808000	28944000	30024000	29904000	30024000	30144000	29734140.9295352
4833	29805000	28941000	30021000	29901000	30021000	30141000	29736658.1709145
4834	29802000	28938000	30018000	29898000	30018000	30138000	29739175.4122939
4835	29823000	28935000	30015000	29895000	30135000	30135000	29741692.6536732
4836	29820000	28932000	30012000	29892000	30132000	30132000	29744221.8890555
4837	29817000	28929000	30009000	29889000	30129000	30129000	29746751.1244378
4838	29814000	28926000	30006000	29886000	30126000	30126000	29749280.3598201
4839	29811000	28923000	30003000	29883000	30123000	30123000	29751809.5952024
4840	29808000	28920000	3e+07	29880000	30120000	30120000	29754338.8305847
4841	29805000	28917000	29997000	29877000	30117000	30117000	29756868.065967
4842	29826000	28914000	30114000	29874000	30114000	30114000	29759385.3073463
4843	29823000	28911000	30111000	29871000	30111000	30111000	29761902.5487256
4844	29844000	28908000	30108000	29988000	30108000	30108000	29764419.790105
4845	29841000	28905000	30105000	29985000	30105000	30105000	29766925.0374813
4846	29862000	29022000	30102000	29982000	30102000	30102000	29769430.2848576
4847	29859000	29019000	30099000	29979000	30099000	30099000	29771935.5322339
4848	29856000	29016000	30096000	29976000	30096000	30096000	29774440.7796102
4849	29853000	29013000	30093000	29973000	30093000	30093000	29776958.0209895
4850	29874000	29010000	30090000	29970000	30090000	30210000	29779475.2623688
4851	29871000	29007000	30087000	29967000	30087000	30207000	29781992.5037481
4852	29868000	29004000	30084000	29964000	30084000	30204000	29784521.7391304
4853	29865000	29001000	30081000	29961000	30081000	30201000	29787050.9745127
4854	29886000	29118000	30078000	29958000	30078000	30198000	29789580.2098951
4855	29883000	29115000	30075000	29955000	30075000	30195000	29792097.4512744
4856	29880000	29112000	30072000	29952000	30072000	30192000	29794614.6926537
4857	29877000	29109000	30069000	29949000	30069000	30189000	29797131.934033
4858	29874000	29106000	30066000	29946000	30066000	30186000	29799649.1754123
4859	29871000	29103000	30063000	29943000	30063000	30183000	29802178.4107946
4860	29868000	29100000	30060000	29940000	30060000	30180000	29804707.6461769
4861	29865000	29097000	30057000	29937000	30057000	30177000	29807224.8875562
4862	29862000	29094000	30054000	29934000	30054000	30174000	29809742.1289355
4863	29859000	29091000	30051000	29931000	30051000	30171000	29812247.3763118
4864	29856000	29088000	30048000	29928000	30048000	30168000	29814752.6236882
4865	29853000	29085000	30045000	29925000	30045000	30165000	29817269.8650675
4866	29850000	29082000	30042000	29922000	30042000	30162000	29819775.1124438
4867	29847000	29079000	30039000	29919000	30039000	30159000	29822280.3598201
4868	29844000	29076000	30036000	29916000	30036000	30156000	29824785.6071964
4869	29841000	29073000	30033000	29913000	30033000	30153000	29827290.8545727
4870	29838000	29070000	30030000	29910000	30030000	30150000	29829796.101949
4871	29835000	29067000	30027000	29907000	30027000	30147000	29832301.3493253
4872	29832000	29064000	30024000	29904000	30024000	30144000	29834806.5967017
4873	29829000	29061000	30021000	29901000	30021000	30141000	29837311.844078
4874	29826000	29058000	30018000	29898000	30018000	30138000	29839817.0914543
4875	29823000	29055000	30015000	29895000	30015000	30135000	29842310.3448276
4876	29820000	29052000	30012000	29892000	30012000	30132000	29844803.5982009
4877	29817000	29049000	30009000	29889000	30009000	30129000	29847296.8515742
4878	29814000	29046000	30006000	29886000	30006000	30126000	29849766.1169415
4879	29811000	29043000	30003000	29883000	30003000	30123000	29852247.3763118
4880	29808000	29040000	3e+07	29880000	3e+07	30120000	29854728.6356822
4881	29805000	29037000	29997000	29877000	29997000	30117000	29857209.8950525
4882	29802000	29034000	29994000	29874000	29994000	30114000	29859691.1544228
4883	29799000	29031000	29991000	29871000	29991000	30111000	29862184.4077961
4884	29796000	29028000	29988000	29868000	29988000	30108000	29864677.6611694
4885	29793000	29025000	29985000	29865000	29985000	30105000	29867158.9205397
4886	29790000	29022000	29982000	29862000	29982000	30102000	29869664.167916
4887	29787000	29019000	29979000	29859000	29979000	30099000	29872181.4092954
4888	29784000	29016000	29976000	29856000	29976000	30096000	29874698.6506747
4889	29781000	29013000	29973000	29853000	29973000	30093000	29877215.892054
4890	29778000	29010000	29970000	29850000	29970000	30090000	29879733.1334333
4891	29775000	29007000	29967000	29847000	29967000	30087000	29882250.3748126
4892	29772000	29004000	29964000	29844000	29964000	30084000	29884767.6161919
4893	29769000	29001000	29961000	29841000	29961000	30081000	29887260.8695652
4894	29766000	28998000	29958000	29838000	29958000	30078000	29889742.1289355
4895	29763000	28995000	29955000	29835000	29955000	30075000	29892223.3883058
4896	29760000	28992000	29952000	29832000	29952000	30072000	29894692.6536732
4897	29781000	28989000	29949000	29949000	29949000	30069000	29897161.9190405
4898	29778000	28986000	29946000	29946000	29946000	30066000	29899631.1844078
4899	29775000	28983000	29943000	29943000	29943000	30063000	29902100.4497751
4900	29772000	28980000	29940000	29940000	29940000	30060000	29904581.7091454
4901	29793000	28977000	29937000	30057000	29937000	30057000	29907074.9625187
4902	29790000	28974000	29934000	30054000	29934000	30054000	29909568.2158921
4903	29787000	28971000	29931000	30051000	29931000	30051000	29912061.4692654
4904	29808000	29088000	29928000	30048000	29928000	30048000	29914554.7226387
4905	29805000	29085000	29925000	30045000	29925000	30045000	29917059.970015
4906	29802000	29082000	29922000	30042000	29922000	30042000	29919553.2233883
4907	29823000	29199000	29919000	30039000	29919000	30039000	29922046.4767616
4908	29844000	29196000	29916000	30156000	29916000	30036000	29924539.7301349
4909	29841000	29193000	29913000	30153000	29913000	30033000	29927032.9835082
4910	29838000	29190000	29910000	30150000	29910000	30030000	29929526.2368816
4911	29835000	29187000	29907000	30147000	29907000	30027000	29932019.4902549
4912	29832000	29184000	29904000	30144000	29904000	30024000	29934512.7436282
4913	29829000	29181000	29901000	30141000	29901000	30021000	29937005.9970015
4914	29826000	29178000	29898000	30138000	29898000	30018000	29939499.2503748
4915	29823000	29175000	29895000	30135000	29895000	30015000	29941992.5037481
4916	29820000	29172000	29892000	30132000	29892000	30012000	29944473.7631184
4917	29817000	29169000	29889000	30129000	29889000	30009000	29946955.0224888
4918	29814000	29166000	29886000	30126000	29886000	30006000	29949424.2878561
4919	29835000	29163000	29883000	30123000	29883000	30123000	29951893.5532234
4920	29832000	29160000	29880000	30120000	29880000	30120000	29954350.8245877
4921	29829000	29157000	29877000	30117000	29877000	30117000	29956808.095952
4922	29826000	29154000	29874000	30114000	29874000	30114000	29959253.3733133
4923	29823000	29151000	29871000	30111000	29871000	30111000	29961698.6506747
4924	29820000	29148000	29868000	30108000	29868000	30108000	29964143.928036
4925	29817000	29145000	29865000	30105000	29865000	30105000	29966589.2053973
4926	29814000	29142000	29862000	30102000	29862000	30102000	29969022.4887556
4927	29835000	29259000	29859000	30099000	29859000	30099000	29971455.7721139
4928	29832000	29256000	29856000	30096000	29856000	30096000	29973889.0554723
4929	29829000	29253000	29853000	30093000	29853000	30093000	29976322.3388306
4930	29850000	29250000	29850000	30090000	29850000	30210000	29978755.6221889
4931	29847000	29247000	29847000	30087000	29847000	30207000	29981188.9055472
4932	29844000	29244000	29844000	30084000	29844000	30204000	29983622.1889056
4933	29841000	29241000	29841000	30081000	29841000	30201000	29986067.4662669
4934	29838000	29238000	29838000	30078000	29838000	30198000	29988512.7436282
4935	29835000	29235000	29835000	30075000	29835000	30195000	29990958.0209895
4936	29856000	29232000	29832000	30192000	29832000	30192000	29993403.2983508
4937	29853000	29229000	29829000	30189000	29829000	30189000	29995836.5817091
4938	29850000	29226000	29826000	30186000	29826000	30186000	29998281.8590705
4939	29847000	29223000	29823000	30183000	29823000	30183000	30000715.1424288
4940	29844000	29220000	29820000	30180000	29820000	30180000	30003148.4257871
4941	29841000	29217000	29817000	30177000	29817000	30177000	30005581.7091454
4942	29838000	29214000	29814000	30174000	29814000	30174000	30008014.9925037
4943	29859000	29211000	29811000	30291000	29811000	30171000	30010448.2758621
4944	29856000	29208000	29808000	30288000	29808000	30168000	30012893.5532234
4945	29853000	29205000	29805000	30285000	29805000	30165000	30015338.8305847
4946	29850000	29202000	29802000	30282000	29802000	30162000	30017784.107946
4947	29847000	29199000	29799000	30279000	29799000	30159000	30020217.3913043
4948	29844000	29196000	29796000	30276000	29796000	30156000	30022650.6746627
4949	29865000	29313000	29793000	30273000	29793000	30153000	30025083.958021
4950	29862000	29310000	29790000	30270000	29790000	30150000	30027517.2413793
4951	29859000	29307000	29787000	30267000	29787000	30147000	30029962.5187406
4952	29880000	29304000	29784000	30264000	29784000	30264000	30032407.796102
4953	29877000	29301000	29781000	30261000	29781000	30261000	30034829.0854573
4954	29874000	29298000	29778000	30258000	29778000	30258000	30037250.3748126
4955	29871000	29295000	29775000	30255000	29775000	30255000	30039671.6641679
4956	29892000	29292000	29772000	30372000	29772000	30252000	30042092.9535232
4957	29889000	29289000	29769000	30369000	29769000	30249000	30044514.2428786
4958	29886000	29286000	29766000	30366000	29766000	30246000	30046923.5382309
4959	29883000	29283000	29763000	30363000	29763000	30243000	30049332.8335832
4960	29880000	29280000	29760000	30360000	29760000	30240000	30051718.1409295
4961	29877000	29277000	29757000	30357000	29757000	30237000	30054103.4482759
4962	29874000	29274000	29754000	30354000	29754000	30234000	30056488.7556222
4963	29895000	29271000	29871000	30351000	29751000	30231000	30058874.0629685
4964	29892000	29268000	29868000	30348000	29748000	30228000	30061259.3703148
4965	29889000	29265000	29865000	30345000	29745000	30225000	30063656.6716642
4966	29886000	29262000	29862000	30342000	29742000	30222000	30066053.9730135
4967	29907000	29259000	29979000	30339000	29739000	30219000	30068451.2743628
4968	29904000	29256000	29976000	30336000	29736000	30216000	30070860.5697151
4969	29925000	29253000	30093000	30333000	29733000	30213000	30073257.8710645
4970	29922000	29250000	30090000	30330000	29730000	30210000	30075655.1724138
4971	29919000	29247000	30087000	30327000	29727000	30207000	30078040.4797601
4972	29916000	29244000	30084000	30324000	29724000	30204000	30080413.7931035
4973	29913000	29241000	30081000	30321000	29721000	30201000	30082799.1004498
4974	29934000	29238000	30078000	30318000	29718000	30318000	30085184.4077961
4975	29931000	29235000	30075000	30315000	29715000	30315000	30087569.7151424
4976	29928000	29232000	30072000	30312000	29712000	30312000	30089955.0224888
4977	29925000	29229000	30069000	30309000	29709000	30309000	30092340.3298351
4978	29922000	29226000	30066000	30306000	29706000	30306000	30094725.6371814
4979	29943000	29343000	30063000	30303000	29703000	30303000	30097110.9445277
4980	29940000	29340000	30060000	30300000	29700000	30300000	30099496.2518741
4981	29937000	29337000	30057000	30297000	29697000	30297000	30101881.5592204
4982	29934000	29334000	30054000	30294000	29694000	30294000	30104290.8545727
4983	29931000	29331000	30051000	30291000	29691000	30291000	30106712.143928
4984	29928000	29328000	30048000	30288000	29688000	30288000	30109133.4332834
4985	29925000	29325000	30045000	30285000	29685000	30285000	30111554.7226387
4986	29946000	29322000	30162000	30282000	29682000	30282000	30113964.017991
4987	29943000	29319000	30159000	30279000	29679000	30279000	30116361.3193403
4988	29940000	29316000	30156000	30276000	29676000	30276000	30118758.6206897
4989	29937000	29313000	30153000	30273000	29673000	30273000	30121167.916042
4990	29934000	29310000	30150000	30270000	29670000	30270000	30123589.2053973
4991	29931000	29307000	30147000	30267000	29667000	30267000	30125998.5007496
4992	29928000	29304000	30144000	30264000	29664000	30264000	30128407.796102
4993	29949000	29301000	30141000	30381000	29661000	30261000	30130817.0914543
4994	29946000	29298000	30138000	30378000	29658000	30258000	30133226.3868066
4995	29943000	29295000	30135000	30375000	29655000	30255000	30135635.6821589
4996	29940000	29292000	30132000	30372000	29652000	30252000	30138032.9835082
4997	29937000	29289000	30129000	30369000	29649000	30249000	30140418.2908546
4998	29958000	29406000	30126000	30366000	29646000	30246000	30142803.5982009
4999	29955000	29403000	30123000	30363000	29643000	30243000	30145200.8995502
5000	29976000	29520000	30120000	30360000	29640000	30240000	30147598.2008996
5001	29973000	29517000	30117000	30357000	29637000	30237000	30149995.5022489
5002	29970000	29514000	30114000	30354000	29634000	30234000	30152392.8035982
5003	29967000	29511000	30111000	30351000	29631000	30231000	30154790.1049475
5004	29964000	29508000	30108000	30348000	29628000	30228000	30157187.4062969
5005	29961000	29505000	30105000	30345000	29625000	30225000	30159584.7076462
5006	29958000	29502000	30102000	30342000	29622000	30222000	30161994.0029985
5007	29955000	29499000	30099000	30339000	29619000	30219000	30164403.2983508
5008	29952000	29496000	30096000	30336000	29616000	30216000	30166824.5877061
5009	29949000	29493000	30093000	30333000	29613000	30213000	30169245.8770615
5010	29946000	29490000	30090000	30330000	29610000	30210000	30171679.1604198
5011	29943000	29487000	30087000	30327000	29607000	30207000	30174100.4497751
5012	29940000	29484000	30084000	30324000	29604000	30204000	30176521.7391304
5013	29937000	29481000	30081000	30321000	29601000	30201000	30178931.0344828
5014	29958000	29478000	30198000	30318000	29598000	30198000	30181340.3298351
5015	29955000	29475000	30195000	30315000	29595000	30195000	30183749.6251874
5016	29952000	29472000	30192000	30312000	29592000	30192000	30186158.9205397
5017	29949000	29469000	30189000	30309000	29589000	30189000	30188568.2158921
5018	29946000	29466000	30186000	30306000	29586000	30186000	30190965.5172414
5019	29943000	29463000	30183000	30303000	29583000	30183000	30193362.8185907
5020	29940000	29460000	30180000	30300000	29580000	30180000	30195772.113943
5021	29937000	29457000	30177000	30297000	29577000	30177000	30198169.4152924
5022	29934000	29454000	30174000	30294000	29574000	30174000	30200554.7226387
5023	29931000	29451000	30171000	30291000	29571000	30171000	30202940.029985
5024	29928000	29448000	30168000	30288000	29568000	30168000	30205313.3433283
5025	29925000	29445000	30165000	30285000	29565000	30165000	30207686.6566717
5026	29946000	29442000	30162000	30282000	29682000	30162000	30210059.970015
5027	29943000	29439000	30159000	30279000	29679000	30159000	30212445.2773613
5028	29940000	29436000	30156000	30276000	29676000	30156000	30214830.5847076
5029	29937000	29433000	30153000	30273000	29673000	30153000	30217215.892054
5030	29934000	29430000	30150000	30270000	29670000	30150000	30219601.1994003
5031	29931000	29427000	30147000	30267000	29667000	30147000	30221974.5127436
5032	29928000	29424000	30144000	30264000	29664000	30144000	30224347.826087
5033	29925000	29421000	30141000	30261000	29661000	30141000	30226721.1394303
5034	29922000	29418000	30138000	30258000	29658000	30138000	30229094.4527736
5035	29919000	29415000	30135000	30255000	29655000	30135000	30231467.7661169
5036	29916000	29412000	30132000	30252000	29652000	30132000	30233853.0734633
5037	29913000	29409000	30129000	30249000	29649000	30129000	30236238.3808096
5038	29910000	29406000	30126000	30246000	29646000	30126000	30238623.6881559
5039	29907000	29403000	30123000	30243000	29643000	30123000	30241008.9955023
5040	29904000	29400000	30120000	30240000	29640000	30120000	30243394.3028486
5041	29901000	29397000	30117000	30237000	29637000	30117000	30245779.6101949
5042	29922000	29394000	30114000	30234000	29634000	30234000	30248164.9175412
5043	29919000	29391000	30111000	30231000	29631000	30231000	30250550.2248876
5044	29916000	29388000	30108000	30228000	29628000	30228000	30252935.5322339
5045	29913000	29385000	30105000	30225000	29625000	30225000	30255308.8455772
5046	29910000	29382000	30102000	30222000	29622000	30222000	30257694.1529235
5047	29931000	29379000	30099000	30339000	29619000	30219000	30260079.4602699
5048	29928000	29376000	30096000	30336000	29616000	30216000	30262464.7676162
5049	29949000	29493000	30093000	30333000	29613000	30213000	30264862.0689655
5050	29946000	29490000	30090000	30330000	29610000	30210000	30267271.3643178
5051	29967000	29607000	30087000	30327000	29607000	30207000	30269668.6656672
5052	29964000	29604000	30084000	30324000	29604000	30204000	30272065.9670165
5053	29961000	29601000	30081000	30321000	29601000	30201000	30274475.2623688
5054	29958000	29598000	30078000	30318000	29598000	30198000	30276884.5577211
5055	29955000	29595000	30075000	30315000	29595000	30195000	30279293.8530735
5056	29952000	29592000	30072000	30312000	29592000	30192000	30281703.1484258
5057	29973000	29589000	30069000	30429000	29589000	30189000	30284124.4377811
5058	29970000	29586000	30066000	30426000	29586000	30186000	30286557.7211394
5059	29967000	29583000	30063000	30423000	29583000	30183000	30288991.0044978
5060	29988000	29700000	30060000	30420000	29580000	30180000	30291400.2998501
5061	29985000	29697000	30057000	30417000	29577000	30177000	30293785.6071964
5062	29982000	29694000	30054000	30414000	29574000	30174000	30296158.9205397
5063	29979000	29691000	30051000	30411000	29571000	30171000	30298532.2338831
5064	30024000	29808000	30048000	30528000	29568000	30168000	30300905.5472264
5065	30021000	29805000	30045000	30525000	29565000	30165000	30303278.8605697
5066	30018000	29802000	30042000	30522000	29562000	30162000	30305652.173913
5067	30015000	29799000	30039000	30519000	29559000	30159000	30308013.4932534
5068	30012000	29796000	30036000	30516000	29556000	30156000	30310386.8065967
5069	30033000	29793000	30033000	30633000	29553000	30153000	30312760.11994
5070	30030000	29790000	30030000	30630000	29550000	30150000	30315145.4272864
5071	30027000	29787000	30027000	30627000	29547000	30147000	30317530.7346327
5072	30048000	29784000	30024000	30624000	29544000	30264000	30319916.041979
5073	30045000	29781000	30021000	30621000	29541000	30261000	30322289.3553223
5074	30042000	29778000	30018000	30618000	29538000	30258000	30324662.6686657
5075	30063000	29775000	30015000	30615000	29535000	30375000	30327023.988006
5076	30060000	29772000	30012000	30612000	29532000	30372000	30329385.3073463
5077	30057000	29769000	30009000	30609000	29529000	30369000	30331746.6266867
5078	30054000	29766000	30006000	30606000	29526000	30366000	30334107.946027
5079	30051000	29763000	30003000	30603000	29523000	30363000	30336469.2653673
5080	30048000	29760000	3e+07	30600000	29520000	30360000	30338830.5847076
5081	30045000	29757000	29997000	30597000	29517000	30357000	30341203.898051
5082	30042000	29754000	29994000	30594000	29514000	30354000	30343589.2053973
5083	30039000	29751000	29991000	30591000	29511000	30351000	30345974.5127436
5084	30036000	29748000	29988000	30588000	29508000	30348000	30348359.82009
5085	30057000	29865000	29985000	30585000	29505000	30345000	30350733.1334333
5086	30054000	29862000	29982000	30582000	29502000	30342000	30353106.4467766
5087	30051000	29859000	29979000	30579000	29499000	30339000	30355479.7601199
5088	30048000	29856000	29976000	30576000	29496000	30336000	30357841.0794603
5089	30069000	29853000	29973000	30573000	29493000	30453000	30360202.3988006
5090	30090000	29850000	29970000	30570000	29610000	30450000	30362563.7181409
5091	30087000	29847000	29967000	30567000	29607000	30447000	30364925.0374813
5092	30084000	29844000	29964000	30564000	29604000	30444000	30367286.3568216
5093	30081000	29841000	29961000	30561000	29601000	30441000	30369647.6761619
5094	30078000	29838000	29958000	30558000	29598000	30438000	30371997.0014993
5095	30075000	29835000	29955000	30555000	29595000	30435000	30374346.3268366
5096	30072000	29832000	29952000	30552000	29592000	30432000	30376695.6521739
5097	30069000	29829000	29949000	30549000	29589000	30429000	30379044.9775112
5098	30066000	29826000	29946000	30546000	29586000	30426000	30381394.3028486
5099	30063000	29823000	29943000	30543000	29583000	30423000	30383743.6281859
5100	30060000	29820000	29940000	30540000	29580000	30420000	30386092.9535232
5101	30057000	29817000	29937000	30537000	29577000	30417000	30388442.2788606
5102	30054000	29814000	29934000	30534000	29574000	30414000	30390791.6041979
5103	30051000	29811000	29931000	30531000	29571000	30411000	30393140.9295352
5104	30048000	29808000	29928000	30528000	29568000	30408000	30395490.2548726
5105	30069000	29805000	29925000	30525000	29685000	30405000	30397827.5862069
5106	30066000	29802000	29922000	30522000	29682000	30402000	30400164.9175412
5107	30087000	29799000	29919000	30639000	29679000	30399000	30402502.2488756
5108	30084000	29796000	29916000	30636000	29676000	30396000	30404839.5802099
5109	30081000	29793000	29913000	30633000	29673000	30393000	30407176.9115442
5110	30102000	29790000	29910000	30630000	29670000	30510000	30409526.2368816
5111	30099000	29787000	29907000	30627000	29667000	30507000	30411875.5622189
5112	30096000	29784000	29904000	30624000	29664000	30504000	30414200.8995502
5113	30117000	29901000	29901000	30621000	29661000	30501000	30416514.2428786
5114	30114000	29898000	29898000	30618000	29658000	30498000	30418827.5862069
5115	30111000	29895000	29895000	30615000	29655000	30495000	30421140.9295352
5116	30108000	29892000	29892000	30612000	29652000	30492000	30423454.2728636
5117	30105000	29889000	29889000	30609000	29649000	30489000	30425767.6161919
5118	30102000	29886000	29886000	30606000	29646000	30486000	30428068.9655172
5119	30099000	29883000	29883000	30603000	29643000	30483000	30430358.3208396
5120	30096000	29880000	29880000	30600000	29640000	30480000	30432647.6761619
5121	30093000	29877000	29877000	30597000	29637000	30477000	30434937.0314843
5122	30090000	29874000	29874000	30594000	29634000	30474000	30437226.3868066
5123	30087000	29871000	29871000	30591000	29631000	30471000	30439503.7481259
5124	30108000	29868000	29868000	30708000	29628000	30468000	30441781.1094453
5125	30105000	29865000	29865000	30705000	29625000	30465000	30444058.4707646
5126	30150000	29862000	29862000	30822000	29622000	30582000	30446335.832084
5127	30147000	29859000	29859000	30819000	29619000	30579000	30448625.1874063
5128	30144000	29856000	29856000	30816000	29616000	30576000	30450926.5367316
5129	30141000	29853000	29853000	30813000	29613000	30573000	30453239.88006
5130	30138000	29850000	29850000	30810000	29610000	30570000	30455553.2233883
5131	30135000	29847000	29847000	30807000	29607000	30567000	30457866.5667166
5132	30132000	29844000	29844000	30804000	29604000	30564000	30460167.916042
5133	30129000	29841000	29841000	30801000	29601000	30561000	30462457.2713643
5134	30150000	29838000	29838000	30798000	29718000	30558000	30464746.6266867
5135	30147000	29835000	29835000	30795000	29715000	30555000	30467047.976012
5136	30144000	29832000	29832000	30792000	29712000	30552000	30469337.3313343
5137	30165000	29829000	29949000	30789000	29709000	30549000	30471626.6866567
5138	30162000	29826000	29946000	30786000	29706000	30546000	30473916.041979
5139	30159000	29823000	29943000	30783000	29703000	30543000	30476205.3973014
5140	30156000	29820000	29940000	30780000	29700000	30540000	30478494.7526237
5141	30153000	29817000	29937000	30777000	29697000	30537000	30480772.113943
5142	30150000	29814000	29934000	30774000	29694000	30534000	30483061.4692654
5143	30147000	29811000	29931000	30771000	29691000	30531000	30485350.8245877
5144	30144000	29808000	29928000	30768000	29688000	30528000	30487640.17991
5145	30141000	29805000	29925000	30765000	29685000	30525000	30489929.5352324
5146	30138000	29802000	29922000	30762000	29682000	30522000	30492218.8905547
5147	30135000	29799000	29919000	30759000	29679000	30519000	30494508.2458771
5148	30132000	29796000	29916000	30756000	29676000	30516000	30496785.6071964
5149	30129000	29793000	29913000	30753000	29673000	30513000	30499074.9625187
5150	30150000	29790000	29910000	30750000	29670000	30630000	30501364.3178411
5151	30147000	29787000	29907000	30747000	29667000	30627000	30503641.6791604
5152	30144000	29784000	29904000	30744000	29664000	30624000	30505919.0404798
5153	30141000	29781000	29901000	30741000	29661000	30621000	30508196.4017991
5154	30138000	29778000	29898000	30738000	29658000	30618000	30510485.7571214
5155	30135000	29775000	29895000	30735000	29655000	30615000	30512775.1124438
5156	30132000	29772000	29892000	30732000	29652000	30612000	30515064.4677661
5157	30153000	29889000	29889000	30729000	29649000	30609000	30517341.8290855
5158	30150000	29886000	29886000	30726000	29646000	30606000	30519619.1904048
5159	30147000	29883000	29883000	30723000	29643000	30603000	30521884.5577211
5160	30168000	29880000	3e+07	30720000	29640000	30600000	30524149.9250375
5161	30189000	29997000	29997000	30717000	29637000	30597000	30526415.2923538
5162	30186000	29994000	29994000	30714000	29634000	30594000	30528680.6596702
5163	30183000	29991000	29991000	30711000	29631000	30591000	30530946.0269865
5164	30180000	29988000	29988000	30708000	29628000	30588000	30533211.3943028
5165	30177000	29985000	29985000	30705000	29625000	30585000	30535476.7616192
5166	30174000	29982000	29982000	30702000	29622000	30582000	30537718.1409295
5167	30171000	29979000	29979000	30699000	29619000	30579000	30539971.5142429
5168	30168000	29976000	29976000	30696000	29616000	30576000	30542224.8875562
5169	30165000	29973000	29973000	30693000	29613000	30573000	30544466.2668666
5170	30162000	29970000	29970000	30690000	29610000	30570000	30546695.6521739
5171	30159000	29967000	29967000	30687000	29607000	30567000	30548913.0434783
5172	30156000	29964000	29964000	30684000	29604000	30564000	30551130.4347826
5173	30177000	29961000	29961000	30681000	29601000	30681000	30553347.826087
5174	30198000	30078000	29958000	30678000	29598000	30678000	30555589.2053973
5175	30219000	30075000	30075000	30675000	29595000	30675000	30557842.5787106
5176	30216000	30072000	30072000	30672000	29592000	30672000	30560095.952024
5177	30237000	30069000	30069000	30669000	29709000	30669000	30562349.3253373
5178	30234000	30066000	30066000	30666000	29706000	30666000	30564590.7046477
5179	30231000	30063000	30063000	30663000	29703000	30663000	30566832.083958
