Feature	Gain	Cover	Frequency
ctrx_quarter	0.109468576563081	0.0105009970581685	0.00327978208905442
mtarjeta_visa_consumo_rank	0.108667209629079	0.00815902900232151	0.00266829729279004
mcuenta_corriente_rank	0.0827579797946904	0.0137110489658927	0.0066707432319751
mcuenta_corriente_rank_lag1	0.0558380049828133	0.0110467034980207	0.00661515370504197
mcaja_ahorro_rank	0.0459889142604101	0.00766823548463815	0.00389126688531881
mpayroll_sobre_edad_rank	0.0231843927659648	0.00672328934967693	0.00189004391572628
mprestamos_personales_rank	0.0222642731372742	0.00993370897236199	0.00361331925065318
mpayroll_rank	0.0176987593505734	0.00652089941434171	0.00155650675412752
cdescubierto_preacordado	0.0176564897662822	0.00822941722756988	0.00589248985491133
ctrx_quarter_normalizado	0.0167198213989979	0.00411834728600268	0.00233476013119128
ctrx_quarter_lag1	0.0165770194925076	0.00363929316321467	0.00266829729279004
foto_mes	0.0162786867766195	0.0128528452738332	0.00778253377063761
mcuentas_saldo_rank	0.0154479629693197	0.0114233351675297	0.0053921841125132
mpayroll_sobre_edad_rank_lag1	0.0117966678829097	0.00322211201071944	0.00122296959252877
mpasivos_margen_rank	0.0103305463248621	0.00540028788176828	0.00528100505864695
mprestamos_personales_rank_delta1	0.0102372649646313	0.0178255919184015	0.00411362499305131
mpayroll_rank_lag1	0.00930070189706326	0.00567668367520845	0.00200122296959253
mactivos_margen_rank	0.00908069197822471	0.00849514739170898	0.00828283951303575
mprestamos_personales_rank_lag1	0.00860973104711179	0.00680929863718258	0.00261270776585691
cpayroll_trx	0.00834582046851065	0.00193757106364087	0.000222358107732503
vm_mpagospesos_rank	0.00753292359766701	0.00127865561226788	0.00177886486186003
Visa_status	0.00657842851749804	0.00189680341574749	0.000889432430930013
cdescubierto_preacordado_delta1	0.00640089361659676	0.00752449343193697	0.00127855911946189
thomebanking	0.00615618904568996	0.00465185298136438	0.0111734949135583
mrentabilidad_annual_rank_delta1	0.00603611475627684	0.00769952745917061	0.0149535827450108
tcallcenter	0.0054902201279534	0.00634068951471916	0.00466952026238257
mrentabilidad_annual_rank	0.00548043792232062	0.00676256794152287	0.00833842903996887
vm_status01_delta1	0.00495814132523857	0.00168015523803546	0.00066707432319751
mcomisiones_otras_rank_delta1	0.00485510793074217	0.00524270818436968	0.0101172939018289
ctrx_quarter_normalizado_delta1	0.0041921429177412	0.00315126243587594	0.00277947634665629
ctarjeta_master_delta1	0.00415432981992227	0.000252906957828377	5.55895269331258e-05
ccomisiones_mantenimiento_delta1	0.00412377573609103	0.00356580475966796	0.000500305742398132
vm_msaldototal_rank	0.00403576187779709	0.00168260679746997	0.00233476013119128
vm_status01	0.00397308097368757	0.00343603549638949	0.00189004391572628
mrentabilidad_annual_rank_lag1	0.00372769531569771	0.0060190359704442	0.00889432430930013
mcomisiones_mantenimiento_rank_delta1	0.00366939040086063	0.00494374416952627	0.00266829729279004
vm_status04	0.00361669007759468	0.00133288920947821	0.00111179053866252
mcuentas_saldo_rank_delta1	0.00360865239536837	0.00709834989067559	0.00705986992050698
Visa_delinquency	0.00359619801349469	0.00204449764610206	0.00116738006559564
vm_Finiciomora_delta1	0.00358724375981508	0.0036172151020633	0.000889432430930013
Visa_mpagominimo_rank	0.00336169323699137	0.00468174346908234	0.00633720607037634
