Feature	Gain	Cover	Frequency
ctrx_quarter	0.135969097144039	0.00702246566834451	0.0030060120240481
mcaja_ahorro_rank_lag1	0.0879958346008888	0.00610905300383225	0.00334001336005344
Visa_status	0.0681433420876442	0.00669015536899742	0.00306167891338232
mcuenta_corriente_rank	0.053092686003073	0.0122681679005535	0.00757069694945447
mpayroll_rank	0.0306197232047727	0.00806736820434778	0.00133600534402138
mcaja_ahorro_rank	0.0267099709341309	0.00849977393404408	0.00361834780672456
ctrx_quarter_normalizado	0.0257601096761343	0.00802060052256925	0.00267201068804275
mprestamos_personales_rank	0.0208365812413227	0.00935483974748117	0.00250501002004008
Visa_mpagospesos_rank	0.0198819203848719	0.00304577463710697	0.00690269427744378
mpayroll_sobre_edad_rank	0.0156088289177895	0.00711412919041328	0.00194834112669784
cdescubierto_preacordado	0.0146158223179272	0.00994422917833057	0.00606769093743042
foto_mes	0.0142792206142839	0.0130126839435544	0.0085727009574705
mtarjeta_visa_consumo_rank	0.01393233320967	0.00322692157026237	0.00250501002004008
mpayroll_sobre_edad_rank_lag1	0.0113261758856855	0.002257786656164	0.00100200400801603
Visa_msaldopesos_rank_lag1	0.01123857398124	0.00285686559688332	0.00400801603206413
mcuentas_saldo_rank	0.00980595027569508	0.00958711573392376	0.00539968826541973
vm_status01	0.00849841953796635	0.00342664590751923	0.00183700734802939
mpasivos_margen_rank	0.00804366802536942	0.0049337078312996	0.00590069026942774
mrentabilidad_annual_rank_delta1	0.00786225607670129	0.00829455381653217	0.0180360721442886
mprestamos_personales_rank_delta1	0.00762927443594896	0.0143943907312025	0.00334001336005344
mprestamos_personales_rank_lag1	0.00636272361268938	0.00434726813141785	0.00172567356936094
mactivos_margen_rank	0.00611251289044865	0.00690360200952104	0.00662435983077266
tcallcenter	0.00608032186016842	0.00501184926242046	0.0041750167000668
cdescubierto_preacordado_delta1	0.00603783392731292	0.00651752100382222	0.00105767089735026
Visa_mpagosdolares_rank	0.00600082141161002	0.000387671208805567	0.0016143397906925
vmr_msaldototal	0.00567183926813029	0.00241651383301244	0.00217100868403474
internet_lag1	0.00561840445052736	0.00163085808609578	0.000445335114673792
vm_status06	0.00561243001988696	0.000966060649152498	0.000668002672010688
ctrx_quarter_normalizado_delta1	0.00557549211239148	0.00289283407525045	0.00267201068804275
thomebanking	0.00533244124755567	0.00437485413191436	0.0107993765308395
internet	0.00514146074039618	0.00143071301558321	0.000334001336005344
Visa_msaldopesos_rank	0.00487692146958344	0.00250059246944352	0.00339568024938766
Visa_delinquency_lag1	0.00475075474425712	0.001983431021656	0.0011690046760187
mcuenta_corriente_rank_lag1	0.00449884334433472	0.00657281964629158	0.0043976842574037
ctrx_quarter_delta1	0.00449775168053744	0.00393836272977815	0.00306167891338232
ccomisiones_mantenimiento_delta1	0.00447230398719915	0.00342622498267278	0.000501002004008016
mrentabilidad_annual_rank_lag1	0.0043978765569469	0.00638060125928927	0.00879536851480739
mrentabilidad_annual_rank	0.00420726144911271	0.00651739972688649	0.00885103540414162
mcuentas_saldo_rank_delta1	0.00403000211646566	0.00615752105339057	0.00629035849476731
Master_status_delta1	0.00377950732904632	0.000692498583471979	0.000389668225339568
mautoservicio_rank	0.00375500522840313	0.00213447464363784	0.00222667557336896
Visa_fechaalta	0.00374983478510495	0.00690924454827968	0.00706969494544645
Visa_mpagominimo_rank	0.00372297389242396	0.00464151854792633	0.00595635715876197
cprestamos_personales	0.00358333413528894	0.000566548941286723	0.000222667557336896
ctarjeta_visa_transacciones	0.00335457740129379	0.00395130832420218	0.00144733912268982
Master_fechaalta_lag1	0.00332632659114676	0.00604224742177362	0.0110777109775106
mcomisiones_otras_rank_lag1	0.0032994253761761	0.00418341207057332	0.00951903807615231
Visa_delinquency	0.00321263616940148	0.0023488116063105	0.00167000668002672
mcomisiones_otras_rank_delta1	0.00310803505383707	0.00452044105815125	0.00823869962146515
mpasivos_margen_rank_delta1	0.0031000695440294	0.00532199270523178	0.00985303941215765
mrentabilidad_rank_delta1	0.00299705556355471	0.00384359294711064	0.0101313738588288
cdescubierto_preacordado_lag1	0.00297456442784251	0.00514588978137652	0.00434201736806947
mtarjeta_visa_consumo_rank_lag1	0.00292920676598258	0.00102900893492822	0.00128033845468715
mcaja_ahorro_rank_delta1	0.00286381360932766	0.00607720621696334	0.00512135381874861
Visa_Finiciomora	0.00286265229032945	0.00439195053962845	0.000779336450679136
mcomisiones_rank_delta1	0.00282110960375391	0.00476229658138144	0.00623469160543309
Visa_msaldototal_rank	0.00276916868971593	0.0027887696512194	0.00345134713872189
mtransferencias_recibidas_rank	0.00275347431204149	0.0050554965058858	0.00428635047873525
chomebanking_transacciones	0.00268621232317291	0.00639870524268269	0.00812736584279671
cprestamos_personales_delta1	0.00268042375653329	0.00309424287825604	0.000334001336005344
Master_fechaalta	0.00265756322660969	0.00686998684016115	0.0110777109775106
vm_fechaalta_lag1	0.00261886631248511	0.00395857880944249	0.00668002672010688
ccaja_ahorro	0.00259406616732419	0.00371018870098801	0.00055666889334224
mactivos_margen_rank_delta1	0.00258791994929614	0.00483861445187941	0.0106323758628368
thomebanking_lag1	0.00256939370287853	0.00368926143651256	0.00940770429748386
mcomisiones_rank	0.00255292508290992	0.00359321642590789	0.00812736584279671
mcomisiones_otras_rank	0.0025124829784795	0.00274216060657008	0.00656869294143843
mcomisiones_mantenimiento_rank	0.00250925590723865	0.00803557640402004	0.00567802271209085
vm_Finiciomora	0.00248320357574677	0.00277490308012862	0.000723669561344912
mcomisiones_mantenimiento_rank_delta1	0.00246121293650625	0.003271193591117	0.00233800935203741
vm_status05	0.00244672072701815	0.00135783841378817	0.0011690046760187
mpayroll_rank_lag1	0.00234962686911274	0.00275945626864935	0.000890670229347584
vm_msaldototal_rank	0.00227701422930547	0.00156999813933975	0.00261634379870853
ccaja_seguridad	0.00222387928747341	0.00585956546364338	0.000612335782676464
mcuenta_debitos_automaticos_rank	0.002216381175253	0.00507329835068893	0.00189267423736362
Master_Fvencimiento_lag1	0.00216185197817743	0.00446578117919489	0.0106323758628368
mpasivos_margen_rank_lag1	0.0021378613716774	0.00353975743768322	0.00501002004008016
cliente_edad	0.00207619237349817	0.00578206931012053	0.00517702070808283
ctarjeta_visa	0.00205946431448642	0.000993043522012863	0.00027833444667112
Visa_mpagominimo_rank_lag1	0.00200547969487244	0.00294485325909594	0.00567802271209085
Master_Fvencimiento	0.00196053339436673	0.00289028802596304	0.00862836784680472
mpayroll_rank_delta1	0.00195251117341086	0.00594053860583865	0.00172567356936094
mactivos_margen_rank_lag1	0.0019296121489708	0.00496750501185846	0.00656869294143843
chomebanking_transacciones_delta1	0.00192289655481419	0.00573075403063819	0.00712536183478067
mcomisiones_rank_lag1	0.00192055197386644	0.00341429328642236	0.00807169895346248
ctrx_quarter_lag1	0.00191044750798681	0.00223163107210061	0.00239367624137163
Visa_mpagominimo_rank_delta1	0.00189408900422291	0.00248149374695008	0.00384101536406146
vmr_mpagominimo	0.00184342958608471	0.00144982629897256	0.00406368292139835
Visa_mconsumospesos_rank	0.0018289450345376	0.00354597359910469	0.00812736584279671
Visa_mconsumospesos_rank_lag1	0.00182309057889472	0.00323967404122476	0.00829436651079938
mrentabilidad_rank_lag1	0.00180734723556058	0.0032005082966594	0.00629035849476731
vm_Finiciomora_delta1	0.00179094958823866	0.0021759666829167	0.000501002004008016
Master_mfinanciacion_limite_rank	0.0017872548196531	0.00470360965675031	0.00818303273213093
Master_mlimitecompra_rank_delta1	0.00172801354584514	0.0052708004270018	0.0118570474281897
numero_de_cliente	0.00172569929118674	0.00729946602136884	0.00562235582275662
Visa_mpagospesos_rank_delta1	0.00171472013197875	0.00316537726139824	0.00873970162547317
Visa_mconsumototal_rank	0.00170076319367323	0.00405436842959641	0.00812736584279671
vm_fechaalta	0.00169925173097117	0.00427572604318996	0.00617902471609886
mrentabilidad_rank	0.00167275968023629	0.00380102512585053	0.00623469160543309
mttarjeta_visa_debitos_automaticos_rank_delta1	0.00165356358613465	0.004289132030152	0.00250501002004008
Master_mfinanciacion_limite_rank_lag1	0.00161034396150706	0.00322233565441141	0.00873970162547317
Visa_Fvencimiento	0.00159878580482958	0.00332766515207063	0.00712536183478067
mtransferencias_emitidas_rank	0.00158043509257258	0.00721979492981374	0.00495435315074594
Master_mfinanciacion_limite_rank_delta1	0.00157853277706931	0.00339694570325369	0.0097417056334892
vmr_mpagominimo_delta1	0.00157688517826386	0.00247635164319323	0.00261634379870853
Visa_Fvencimiento_lag1	0.00157026219907041	0.00372760621477522	0.0067356936094411
Master_mlimitecompra_rank	0.00155826243638231	0.00331684928026522	0.00823869962146515
vm_Finiciomora_lag1	0.00154613345876087	0.00357005847049607	0.00105767089735026
cproductos_delta1	0.00149668827018332	0.00435773262581388	0.00055666889334224
Visa_mconsumototal_rank_delta1	0.0014759444166552	0.00213201002041313	0.00668002672010688
vm_Fvencimiento	0.00147397112292752	0.00351181737750704	0.00595635715876197
